Date,Close,High,Low,Open,Volume,SMA_14,EMA_14,RSI_14,BB_Middle,BB_Std,BB_Upper,BB_Lower,MACD,MACD_Signal,Rolling_Std_14,Close_Lag1,Rolling_Mean_7
2020-09-18,72.12195587158203,74.31431290168403,71.15426397893309,73.97136844028508,63056000.0,77.46232278006417,76.33136296995555,29.700363092971074,78.27600173950195,3.37974083614419,85.03548341179032,71.51652006721358,-1.3894222388059205,-0.6369325358270745,3.6785874156412675,73.90874481201172,74.80834524972099
2020-09-21,71.0807113647461,71.5737490373038,69.71589547776034,71.15426772268764,56908000.0,76.75446101597377,75.63127608926096,29.009371456939007,77.91459426879882,3.7429873443090838,85.400568957417,70.42861958018065,-1.6789945568971945,-0.8453449400410986,3.8945336018090884,72.12195587158203,74.12735966273716
2020-09-22,72.55585479736328,72.76212201409479,71.04889372299635,72.08368807015958,33950000.0,76.06126131330218,75.22121991700794,29.621359437945955,77.60313682556152,3.92165038006155,85.44643758568462,69.75983606543842,-1.7690583550004106,-1.0300876230329612,3.697805005415098,71.0807113647461,73.73017011369977
2020-09-23,70.04939270019531,72.22087140839967,69.71589776358584,72.17166698877166,37726000.0,74.96781921386719,74.53164295476627,17.037659840182002,77.11491470336914,4.227803578128633,85.57052185962641,68.65930754711187,-2.019406644969308,-1.2279514274202308,2.918657088496768,72.55585479736328,73.0241197858538
2020-09-24,70.7188720703125,71.47086236710574,69.68954572564085,69.71589223307419,34552000.0,74.23418317522321,74.02327350350578,23.69456472464084,76.56503715515137,4.3121634263148065,85.18936400778098,67.94071030252177,-2.139129524736518,-1.4101870468834883,2.556977554941158,70.04939270019531,72.22704424176898
2020-09-25,71.52405548095703,71.86599890232097,69.9644088235241,70.82773102265435,30326000.0,73.72953196934291,73.69004443383261,30.294736618114882,76.09421119689941,4.3233329074014915,84.7408770117024,67.44754538209642,-2.1443208020555744,-1.5570137979179057,2.317312540769902,70.7188720703125,71.70851244245257
2020-09-28,72.49820709228516,73.21043499547918,71.88290158112225,73.16073762185007,30784000.0,73.4989869253976,73.53113278829295,39.937424658889704,75.6449806213379,4.198940559822761,84.04286174098341,67.24709950169238,-2.046241237774467,-1.6548592858892182,2.263353476277025,71.52405548095703,71.5070070539202
2020-09-29,72.864013671875,73.16122715906542,72.26659105249696,72.7591433452389,31816000.0,73.21068028041294,73.44218357277056,36.74811997116396,75.23864250183105,4.0447820161598855,83.32820653415082,67.14907846951128,-1.9168981341935023,-1.707267055550075,2.043122067443705,72.49820709228516,71.61301531110492
2020-09-30,72.8431396484375,73.86699808413441,72.35407592482348,72.61152698047074,40924000.0,72.99607522147042,73.36231104952616,39.41887396755281,74.76776695251465,3.7193684357024566,82.20650382391956,67.32903008110974,-1.7953811160587776,-1.7248898676518156,1.8974361609994206,72.864013671875,71.86479078020368
2020-10-02,72.34611511230469,73.51063227599069,71.93607578016741,72.54641379359045,31222000.0,72.70819473266602,73.29490054410503,41.760811487648155,73.76527900695801,2.275889803134424,78.31705861322686,69.21349940068916,-1.5413371211613338,-1.6668049880293396,1.6988602247724702,73.95148468017578,72.39226967947823
2020-10-05,73.69949340820312,73.79243423031882,72.56927082321093,72.69650608821581,21602000.0,72.52255848475865,73.34884625931812,41.929802616055106,73.5207950592041,1.97287855605446,77.46655217131303,69.57503794709518,-1.3766652812477815,-1.6087770466730282,1.3903591202713435,72.34611511230469,72.81807272774833
2020-10-06,72.11847686767578,73.7834865085433,71.81976938299223,73.33517880442524,26096000.0,72.30575125558036,73.18479700709915,40.82340539879735,73.34042701721191,1.9249931887755172,77.19041339476294,69.49044063966087,-1.3580813668134368,-1.5586379107011101,1.167250894309884,73.69949340820312,72.90299006870815
2020-10-07,72.52205657958984,73.01062727767994,71.23427819924632,72.53050505616109,36108000.0,72.20670209612165,73.09643161676458,45.58290164254739,73.1215145111084,1.738797374149983,76.59910925940837,69.64391976280844,-1.2958502161858263,-1.5060803717980535,1.0760333066354808,72.11847686767578,72.9063971383231
2020-10-08,73.72931671142578,73.95794128518894,72.83567417096245,72.83567417096245,26076000.0,72.32151358468192,73.18081629605274,55.31629803164746,73.01559982299804,1.6247813740111101,76.26516257102026,69.76603707497583,-1.136020441317612,-1.4320683857019654,1.1495366844062314,72.52205657958984,73.03001185825893
2020-10-09,75.07225799560547,75.14184037454105,73.9067474605017,74.19799995975423,32966000.0,72.60662405831474,73.43300852265978,62.94360509015843,73.00240364074708,1.6059041695775929,76.21421197990226,69.79059530159189,-0.8907223620838352,-1.3237991809783394,1.302885040360038,73.72931671142578,73.34845733642578
2020-10-13,77.88639068603516,78.785501299795,77.4669093797361,78.3804294251196,39072000.0,73.53835787091937,74.52716242577002,77.49530909139577,73.22037239074707,2.0486991792473286,77.31777074924173,69.12297403225242,-0.13179538776128652,-0.9493873700015663,2.109270989176416,77.76313018798828,74.6844460623605
2020-10-14,77.70597076416016,78.72038718391578,76.8342001360087,78.260650468139,33174000.0,74.03743634905133,74.95100353755538,75.38463073619928,73.34798202514648,2.2454989957834712,77.83898001671342,68.85698403357954,0.12321165119959687,-0.7348675657613337,2.214805076343438,77.88639068603516,75.25679997035435
2020-10-16,77.91770935058594,78.41522155105741,77.41870311948242,77.6259562621858,34194000.0,74.83781433105469,75.61914154490097,70.86492148319252,73.80782470703124,2.5786074782969792,78.9650396636252,68.65060975043728,0.46585967008282125,-0.3307433735003375,2.3514332405840777,77.30984497070312,76.76923152378627
2020-10-19,76.04145050048828,78.72436525341296,75.6920521287433,78.32674837441711,29734000.0,75.06477410452706,75.67544940564594,60.95851807022853,74.05586166381836,2.540789396400213,79.13744045661879,68.97428287101793,0.4486597705013793,-0.1748627446999942,2.2990265222038007,77.91770935058594,77.0995363507952
2020-10-20,77.0916519165039,78.22286805695798,75.57176792956199,75.70149072442969,41670000.0,75.3682392665318,75.86427640709366,63.68114052048482,74.28265151977538,2.601557564471544,79.48576664871847,69.0795363908323,0.5138478849786878,-0.03712061876425779,2.263338189690457,76.04145050048828,77.38802119663784
2020-10-22,79.85408020019531,80.19006260272084,78.40377866156126,78.7775365222372,30512000.0,76.25275584629604,76.73858072550348,74.10167688288075,75.17827987670898,2.6519068637061003,80.48209360412119,69.87446614929678,0.915351228380672,0.27090951314658446,2.4271789894501046,78.82675170898438,77.82106563023159
2020-10-26,78.74224853515625,80.9932441740234,77.92166942068168,80.26859394327332,35826000.0,77.2589362008231,77.5169156132063,70.23220435437347,75.97239151000977,2.8001965162635574,81.57278454253688,70.37199847748266,1.1808033937256113,0.5983385299197966,2.305532641728544,81.16224670410156,78.51944841657367
2020-10-27,79.46741485595703,79.62248310399059,78.3794420126843,78.9728831242716,25902000.0,77.75503322056362,77.7769821789064,70.8057437018848,76.30256156921386,2.803699061375588,81.90995969196504,70.69516344646269,1.2258451585029064,0.7238398556364186,1.9234389832392427,78.74224853515625,78.74083491734096
2020-10-28,75.08966064453125,77.227337647025,74.97435486120591,77.03847551060359,45174000.0,77.85220064435687,77.41867264098971,53.42458228673738,76.41488761901856,2.7009260196250247,81.8167396582686,71.01303557976851,0.8979419868784646,0.7586602818848278,1.728953979697314,79.46741485595703,78.60486493791852
2020-10-29,77.37993621826172,78.9634343003345,75.3754551788866,75.39881362796768,55406000.0,78.01703480311802,77.41350778462598,55.54495957762746,76.58631019592285,2.6445602228030856,81.87543064152902,71.29718975031668,0.8135048812380745,0.7696292017554772,1.543602992754553,75.08966064453125,78.64604840959821
2020-10-30,80.32376861572266,83.56483656005452,79.60110528578043,82.8749736467606,99878000.0,78.1999375479562,77.80154256210554,56.07888268010719,76.98519287109374,2.5719895022108816,82.12917187551551,71.84121386667198,0.9729153756906328,0.8102864365425084,1.6586240386766697,77.37993621826172,78.85990796770368
2020-11-02,80.73182678222656,82.41771507364238,80.23082602459841,80.69305782818417,44228000.0,78.40318298339844,78.19224712478835,56.66486176412247,77.33680953979493,2.5798432128983597,82.49649596559165,72.1771231139982,1.1192739316273759,0.8720839355594819,1.7866442046772792,80.32376861572266,78.98530033656529
2020-11-04,86.7720947265625,87.9738867099882,84.64236577290953,84.77059453400504,71342000.0,79.37095042637416,79.75225200597819,67.64668720881392,78.53301086425782,2.8681821580988034,84.26937518045543,72.79664654806021,1.834286752932968,1.1339184918558272,2.8853697142030232,81.79246520996094,80.22245243617466
2020-11-05,87.5996322631836,89.05689592628298,86.53253048448725,87.99476160928013,39758000.0,80.06251634870257,80.79856937360557,67.90962352827609,79.22652664184571,3.2912305517519957,85.8089877453497,72.64406553834172,2.29345699119267,1.3658261917231957,3.585582950537822,86.7720947265625,81.38419778006417
2020-11-09,87.54596710205078,90.30293152702812,87.35362392148072,89.26367012219336,53440000.0,81.62500381469727,82.46821419116183,71.48868316758396,80.33515357971191,3.966084314142657,88.26732220799722,72.4029849514266,2.8457484099739645,1.8618523768158926,4.101715590501516,87.46195983886719,84.60395921979632
2020-11-10,86.36802673339844,87.4445705616141,85.29446338242133,85.97289735781204,43022000.0,82.16366631644112,82.98818919679339,65.86434138387068,80.75923538208008,4.140104767476217,89.03944491703251,72.47902584712764,2.8992855693825987,2.0693390153292337,4.199970418384203,87.54596710205078,85.46742466517857
2020-11-11,86.84069061279297,87.6195127947876,86.63342990221854,86.89883646035322,31838000.0,82.66270991734096,83.50185605226,65.0486965341372,81.21597137451172,4.286812088673695,89.78959555185912,72.64234719716433,2.9458957265988204,2.244650357583151,4.317856615006807,86.36802673339844,86.34011949811664
2020-11-13,88.08472442626953,88.3267725359587,86.28154336497948,86.87895838542859,29744000.0,83.71997615269252,84.47339713966973,72.06787292316864,82.18990478515624,4.474786710068459,91.13947820529316,73.24033136501933,3.0032846505175144,2.5062502394023185,4.421712043962411,86.62149810791016,87.21749986921039
2020-11-16,88.17269897460938,89.18214790375693,87.54148245352901,87.68114776395682,25468000.0,84.34178216116769,84.96663738432835,71.20095757612243,82.79646720886231,4.419350885041109,91.63516897894453,73.95776543878009,3.032430863132589,2.6114863641483725,4.389668387442488,88.08472442626953,87.2993665422712
