Date,Close,High,Low,Open,Volume,SMA_14,EMA_14,RSI_14,BB_Middle,BB_Std,BB_Upper,BB_Lower,MACD,MACD_Signal,Rolling_Std_14,Close_Lag1,Rolling_Mean_7
2020-10-07,13.922287940979004,14.077074742006564,13.822088037630644,13.957931540235233,418084000.0,12.996828760419573,13.170851964067031,67.94211812631019,12.85240592956543,0.5742810574697821,14.000968044504994,11.703843814625866,0.35268359370571467,0.23200076415661358,0.6065964997382666,13.695469856262209,13.498985426766533
2020-10-08,13.797411918640137,14.042428260573914,13.716903615171535,14.032956136150796,378900000.0,13.114298207419258,13.254393291343446,70.45256209270325,12.92852783203125,0.594266180874645,14.11706019378054,11.73999547028196,0.37078149581599007,0.2597569104884889,0.589582634282728,13.922287940979004,13.586295264107841
2020-10-09,13.721639633178713,13.782956477201752,13.619945027428178,13.725877463066608,346892000.0,13.202996730804443,13.316692803588149,66.47268678997042,13.008201694488525,0.5881002676991506,14.184402229886826,11.832001159090224,0.3746908208990156,0.2827436925705943,0.5801265139290948,13.797411918640137,13.619374683925084
2020-10-12,14.183506965637209,14.304145829346655,13.87094393351596,13.94771360088068,434744000.0,13.316104480198451,13.43226802519469,69.25970664606027,13.075687217712403,0.6420040975653069,14.359695412843017,11.79167902258179,0.41032781925535033,0.3082605179075455,0.607250700956164,13.721639633178713,13.706470898219518
2020-10-13,14.20569133758545,14.3056421402466,13.976877022908884,14.25379741549487,344604000.0,13.467401368277413,13.535391133513457,79.25099577667423,13.1383620262146,0.6887942308495617,14.515950487913722,11.760773564515477,0.4353421374477193,0.33367684181558027,0.5374659543574767,14.183506965637209,13.875393731253487
2020-10-14,14.053145408630373,14.299905554881196,13.918299330296772,14.247811725098789,276100000.0,13.591832024710518,13.604425036862379,74.53823808827833,13.21716341972351,0.6992365584335548,14.61563653659062,11.818690302856401,0.43781018001856964,0.35450350945617815,0.4424272539018596,14.20569133758545,13.93987900870187
2020-10-15,13.928269386291504,13.963912031780902,13.726623063873422,13.769494835800849,267224000.0,13.669901711600167,13.647604283452928,67.34705677569741,13.29226336479187,0.6904256335859231,14.673114631963717,11.911412097620023,0.42479292178900074,0.36856139192274273,0.3922475746811132,14.053145408630373,13.973136084420343
2020-10-16,13.770244598388672,14.07931904567548,13.751301298208412,13.994822019267854,242392000.0,13.725200516836983,13.66395632544436,62.298082033065576,13.373133611679076,0.6430373362412197,14.659208284161515,12.087058939196638,0.3971473042346787,0.37427857438512996,0.3411916330842908,13.928269386291504,13.951415606907437
2020-10-19,13.457432746887209,13.941731067389124,13.366704006955308,13.861471869333648,298068000.0,13.744571208953857,13.636419848303406,54.14636834981942,13.422012233734131,0.6077495178070694,14.63751126934827,12.206513198119993,0.34600808518505666,0.3686244765451153,0.3149265848177573,13.770244598388672,13.902847153799877
2020-10-21,13.484350204467772,13.75030373474217,13.437241549522454,13.58430099279862,219596000.0,13.746369225638253,13.612483019622914,48.579771637329685,13.542090034484863,0.4762902303152141,14.49467049511529,12.589509573854436,0.27529663942566884,0.3411789248187909,0.31410816761593124,13.60473918914795,13.78626755305699
2020-10-22,13.321089744567873,13.57109032461964,13.192225299225626,13.482107309048406,290480000.0,13.767644814082555,13.57363058294891,55.39018046828219,13.592588710784913,0.3833877762710592,14.35936426332703,12.825813158242795,0.22900878579906703,0.3187448970148462,0.2680741285521691,13.484350204467772,13.659895896911621
2020-10-23,13.54965591430664,13.552647211925896,13.251549240823064,13.409824635927588,233484000.0,13.763923917497907,13.570433960463275,48.920594332147004,13.628306818008422,0.339935712702607,14.308178243413636,12.948435392603209,0.20836678540640108,0.2966692746931572,0.27090053957822857,13.321089744567873,13.587968826293945
