Date,Close_tech,High,Low,Open,Volume,SMA_14,EMA_14,RSI_14,BB_Middle,BB_Std,BB_Upper,BB_Lower,MACD,MACD_Signal,Rolling_Std_14,Close_Lag1,Rolling_Mean_7,Ticker,Close_sent,mean_compound,positive_ratio,negative_ratio,neutral_ratio,NextDay_Return,Target
2020-10-22,112.59207153320312,114.819595912401,111.46371546147095,114.24568862177946,101988000.0,114.58684975760325,113.974231979202,54.524337640567424,113.62121810913088,3.0280804793015905,119.67737906773404,107.56505715052768,1.1211102582187635,1.387619222359211,3.000280499383086,113.68153381347656,114.92382485525948,AAPL,112.59207153320312,,,,,-0.006133760428815749,0
2020-10-23,111.90145874023438,113.3702647242428,111.16219112016252,113.2146263110706,82572600.0,114.48540878295898,113.6978622140063,47.3357502823193,113.75545387268066,2.8783579659476737,119.512169804576,107.99873794078532,0.860808154949865,1.2822570088773415,3.0695572982344315,112.59207153320312,114.06922367640904,AAPL,111.90145874023438,,,,,8.692896533113448e-05,1
2020-10-26,111.91118621826172,113.37026292295224,109.80038294532773,110.89955881245989,111850700.0,114.6167264665876,113.45963874790704,53.9260843170716,113.7598316192627,2.8753301724037987,119.5104919640703,108.0091712744551,0.6478339622604778,1.155372399553969,2.900953550184774,111.90145874023438,113.28271375383648,AAPL,111.91118621826172,,,,,0.013472341232591889,1
2020-10-27,113.41889190673828,114.08034029540528,111.41509565044464,112.3391745749253,92276800.0,114.72233527047294,113.4542058357512,53.20674665620876,113.88190841674805,2.801869325189861,119.48564706712776,108.27816976636832,0.5938639350203374,1.0430707066472429,2.821860827876875,111.91118621826172,112.94643075125558,AAPL,113.41889190673828,,,,,-0.0463120611600627,0
2020-10-28,108.16622924804688,112.2808292964538,108.06895894073496,111.9111991601691,143937800.0,114.4603969029018,112.74914229072397,43.49774911210395,113.65769729614256,3.0719962023470853,119.80168970083676,107.5137048914484,0.1257962208480449,0.8596158094874033,3.248591434469429,113.41889190673828,112.2822036743164,AAPL,108.16622924804688,,,,,-0.02104324833236526,0
2020-10-30,105.89006042480467,108.93466447069504,104.78116272521534,108.03003661879342,190272600.0,113.2660391671317,111.76811553065768,24.220212995183573,113.38387680053712,3.4526487663015724,120.28917433314024,106.47857926793397,-0.4627803661999934,0.4699718379011082,3.4260440471745803,112.17381286621094,110.86481584821428,AAPL,105.89006042480467,,,,,-0.0008266313486445798,0
2020-11-02,105.80252838134766,107.66042323200163,104.3920903193452,106.13325634410108,122866900.0,112.4093529837472,110.97270391074969,27.107222056855814,113.0079216003418,3.846673270846584,120.70126814203498,105.31457505864864,-0.8876573841334192,0.1984459934942027,3.695096334698957,105.89006042480467,109.89488111223493,AAPL,105.80252838134766,,,,,0.05681700757635566,1
2020-11-04,111.81391143798828,112.43645025464208,109.2848465676762,111.02601237155882,138235500.0,111.26224190848212,110.6751340651202,41.149336684739794,112.86930961608888,3.9972004098926712,120.8637104358742,104.87490879630352,-0.8699174354822361,-0.2199122114673379,3.15269261618432,107.4269561767578,109.2417700631278,AAPL,111.81391143798828,,,,,0.03549376408712179,1
2020-11-05,115.78260803222656,116.35651544029348,113.68154127114308,114.7320709410606,126387100.0,111.26293727329798,111.35613059406774,50.01432605563721,113.06677169799804,4.040641657267128,121.14805501253232,104.9854883834638,-0.3781611178780224,-0.2515619927494748,3.153764910946121,111.81391143798828,109.5794437953404,AAPL,115.78260803222656,,,,,-0.001136080740871459,0
2020-11-06,115.65106964111328,116.14800627447282,113.15661069606604,115.29054042608117,114457900.0,111.46545519147598,111.92878913367382,54.55075803107361,113.16038551330568,4.079507614544236,121.31940074239414,105.0013702842172,0.0009344857159874,-0.2010626970563824,3.346308023641974,115.78260803222656,110.6487067086356,AAPL,115.65106964111328,,,,,-0.022916932329644535,0
2020-11-10,113.00070190429688,114.57921861893703,111.20780945261691,112.59145738080136,138023400.0,111.34808785574776,112.23498555964434,48.92582850523111,112.5373966217041,3.444722333775861,119.42684128925583,105.64795195415238,0.1735766303960559,-0.075770190478219,3.261512695473775,113.34174346923828,111.83135986328124,AAPL,113.00070190429688,,,,,0.02793812910043658,1
2020-11-12,116.15773010253906,117.44393234617952,115.5341173440498,116.55723597528558,103162300.0,111.9262864249093,113.24284242788548,56.33115984068316,112.40179100036622,3.252216169452108,118.90622333927044,105.897358661462,0.7142925075472846,0.1731025685508952,3.7284491233234,116.43058013916016,114.59690638950892,AAPL,116.15773010253906,,,,,0.000419572354096287,1
2020-11-13,116.20646667480467,116.60596516096147,114.85205685711352,116.38185824859464,81581900.0,112.23309217180524,113.6379923274747,56.3817793319995,112.4234706878662,3.277220048772525,118.97791078541128,105.86903059032116,0.8841178460522485,0.3153056240511659,3.899893740904508,116.15773010253906,115.2244142804827,AAPL,116.20646667480467,,,,,0.008720398513230698,1
2020-11-16,117.21983337402344,117.89216151069154,115.12488063733072,115.87516223258528,91183000.0,112.50458799089702,114.1155711336812,55.73150003992056,112.64367141723632,3.4484523185711624,119.54057605437866,105.746766780094,1.087934838310872,0.4698314669031072,4.115157278647327,116.20646667480467,115.42973218645368,AAPL,117.21983337402344,,,,,-0.007564384253875622,0
2020-11-17,116.33313751220705,117.5803631991879,115.91414693604456,116.48904444010536,74271000.0,113.08793858119418,114.411246650818,64.18241197707928,112.74512557983398,3.5287844516214557,119.80269448307688,105.68755667659109,1.1644888251684904,0.6087629385561839,4.030852330775251,117.21983337402344,115.5271704537528,AAPL,116.33313751220705,,,,,-0.011391317310310067,0
2020-11-18,115.00794982910156,116.75211942679816,114.97871914080206,115.57310124972858,76322100.0,113.29037693568635,114.49080707458911,55.42730477388226,112.81144638061524,3.559639386265618,119.93072515314648,105.692167608084,1.105483514508137,0.7081070537465746,4.0525214943560925,116.33313751220705,115.76519993373326,AAPL,115.00794982910156,,,,,0.0051680599631611646,1
2020-11-19,115.6023178100586,116.01156226433912,113.81917170120056,114.57919924030725,74113000.0,113.98410960606166,114.63900850598506,73.78053769583379,112.961958694458,3.6131148358551566,120.18818836616832,105.73572902274768,1.0940701497707153,0.7852996729514028,3.4789562084377303,115.00794982910156,116.13685934884208,AAPL,115.6023178100586,,,,,-0.040373999148772044,0
2020-11-23,110.93498992919922,114.60846723797194,110.83755181002276,114.17973059273324,127959300.0,114.84418978009906,114.11008079594944,57.50350448034965,113.03485679626463,3.639677918119962,120.31421263250458,105.75550096002472,0.5933225850222499,0.7767143342770673,1.8906774749959865,114.33561706542967,115.09147317068916,AAPL,110.93498992919922,,,,,0.011594259910837623,1
2020-11-24,112.22119903564452,112.8837886927138,109.70725526905356,110.99346528046956,113874200.0,114.8732817513602,113.85822989457546,51.00439734277972,112.97497215270997,3.642878302285726,120.2607287572814,105.68921554813852,0.3927835318334445,0.6999281737883427,1.8429959285335489,110.93498992919922,114.52214922223772,AAPL,112.22119903564452,,,,,0.012329342390882347,1
2020-11-27,113.60481262207033,114.48177040505828,113.24429090254516,113.58532797535976,46691300.0,114.53258950369698,113.7321055290176,44.17306374571414,113.2911693572998,3.4548135383349883,120.20079643396978,106.38154228062984,0.2639354433143239,0.5484270153963728,1.881068008532484,113.05917358398438,113.53800855364118,AAPL,113.60481262207033,,,,,0.021099553336677568,1
2020-11-30,116.00182342529295,117.87266158456669,113.81917147209028,113.97507836905476,169410200.0,114.72259521484376,114.03473458185432,57.53722328436519,113.79675750732422,3.0282689132255625,119.85329533377534,107.7402196808731,0.4254245450874663,0.5238265213345916,1.88586896396578,113.60481262207033,113.67999049595424,AAPL,116.00182342529295,,,,,0.030827465204424254,1
2020-12-01,119.57786560058594,120.30866252291608,116.93725361331916,117.91164950975931,127728200.0,115.19239262172154,114.7738187176852,65.74894261938098,114.48552436828614,2.6582874908634007,119.80209935001294,109.16894938655932,0.8323675243338187,0.585534721934437,2.2145206502827546,116.00182342529295,114.247925894601,AAPL,119.57786560058594,,,,,0.0017927291682484636,1
2020-12-03,119.792236328125,120.61072532946784,119.08092403824772,120.35738030969706,78967600.0,115.70186397007534,116.03861309193894,60.28684184613897,115.50952644348143,2.4507776027523995,120.41108164898624,110.60797123797664,1.4097717877968703,0.8438480105056501,2.790718058277045,119.92867279052734,116.31225476946148,AAPL,119.792236328125,,,,,-0.005612490293864125,0
2020-12-04,119.11990356445312,119.7142856820755,118.40859125787108,119.46094065635504,78260400.0,115.90996660505024,116.4494518216075,57.96482437214987,115.67639122009275,2.580527064002688,120.83744534809814,110.5153370920874,1.52816584830002,0.980711578064524,2.936081527057425,119.792236328125,117.29778398786272,AAPL,119.11990356445312,,,,,0.012270064388760327,1
2020-12-07,120.58151245117188,121.38051692318322,119.11991836085464,119.17837974557072,86712000.0,116.15008653913226,117.00039323888276,58.97039063836025,115.9229133605957,2.8038262243153813,121.53056580922646,110.31526091196494,1.720105312896294,1.1285903250308782,3.1788708084355584,119.11990356445312,118.37240382603235,AAPL,120.58151245117188,,,,,0.005090839146945747,1
2020-12-08,121.19537353515624,121.78001709074977,119.9384017851128,121.1856349275342,82225500.0,116.49738911220004,117.55972394505255,63.166225866336816,116.3155948638916,2.968428712925377,122.25245228974237,110.37873743804084,1.8998518709132528,1.2828426342073531,3.454101254019864,120.58151245117188,119.45676967075892,AAPL,121.19537353515624,,,,,-0.00916531741255433,0
2020-12-10,120.08457946777344,120.69845380018629,117.0736989320343,117.41473609778996,81312200.0,117.07855006626674,118.02373871325962,60.93164167673623,116.78135681152344,3.0069216491666557,122.79520010985676,110.76751351319012,1.8447456550960053,1.4806773885222362,3.5616090592394425,118.66194152832033,119.90917423793248,AAPL,120.08457946777344,,,,,-0.006735187130957665,0
2020-12-11,119.27578735351562,119.61682437928482,117.46341066337118,119.29527199753832,86939800.0,117.4314193725586,118.19067853196044,62.32367640733432,116.93725967407228,3.053359992963417,123.0439796599991,110.83053968814544,1.7809959353710667,1.5407410978920024,3.513344932243889,120.08457946777344,119.81590488978794,AAPL,119.27578735351562,,,,,-0.00514644119158858,0
2020-12-14,118.66194152832033,120.19174292308256,118.42808857411596,119.46094593639896,79184500.0,117.98334448678152,118.25351359814177,72.38835631367282,117.06003341674804,3.071739940153439,123.20351329705493,110.91655353644116,1.6617855656522238,1.5649499914440468,2.980869705140843,119.27578735351562,119.65443420410156,AAPL,118.66194152832033,,,,,0.0500902769053273,1
2020-12-15,124.60575103759766,124.62524311960809,120.95176623601054,121.15638849281328,157243700.0,118.8679553440639,119.10047859006924,78.25687191845552,117.42932929992676,3.505340799854323,124.4400108996354,110.41864770021812,2.0235994469185243,1.6566798825389424,2.976976185895711,118.66194152832033,120.43812670026507,AAPL,124.60575103759766,,,,,-0.0005474419594270197,0
2020-12-16,124.53753662109376,125.083195941908,123.3195417556686,124.14778421139826,98208600.0,119.68783841814312,119.82541966087253,77.14270662844854,117.8395492553711,3.834883069566287,125.50931539450367,110.16978311623852,2.2785692927830468,1.7810577645877634,2.83117703840681,124.60575103759766,121.0032730102539,AAPL,124.53753662109376,,,,,0.006963384553104746,1
2020-12-17,125.4047393798828,126.26221246145955,124.76163456870026,125.59961557075924,94359800.0,120.53069032941546,120.56932895674056,77.48511157962989,118.35938873291016,4.124571554455685,126.60853184182152,110.1102456239988,2.521543958559974,1.9291550033822056,2.6302454908296062,124.53753662109376,121.60461098807198,AAPL,125.4047393798828,,,,,-0.0036516893238141,0
2020-12-21,124.9468002319336,125.02475369942196,120.28918834325576,121.8189898309686,121251600.0,121.44384057181222,121.4820551000985,64.12094476610616,119.28068161010742,4.300766595025637,127.88221480015868,110.67914842005617,2.620271370290311,2.162650508848205,2.5521775773416304,123.4169921875,122.97850690569196,AAPL,124.9468002319336,,,,,0.02846432383606623,1
2020-12-22,128.50332641601562,130.9685466687522,126.33041301688388,128.2402353796709,168904800.0,122.05631583077567,122.41822460888746,69.29815253050482,120.15909843444824,4.300609247110685,128.76031692866962,111.55787994022688,2.949073363674458,2.3199350798134564,3.12515573520846,124.9468002319336,124.2967267717634,AAPL,128.50332641601562,,,,,0.0006826498641467893,1
2020-12-24,128.59104919433594,130.04290467587725,127.7433293801488,127.95769770274158,54930100.0,123.29101453508648,123.84084498335775,70.33471802700822,121.70497589111328,4.083102336288846,129.87118056369098,113.5387712185356,3.264197713575456,2.633847929917807,3.5667901262838675,127.60687255859376,126.14390236990792,AAPL,128.59104919433594,,,,,0.03576560251552596,1
2020-12-28,133.190185546875,133.82353697075987,130.09159867672324,130.55931944043445,124486200.0,124.19163404192244,125.08742372516008,73.85688903824926,122.68424453735352,4.376256651432922,131.43675784021937,113.93173123448769,3.721302615399324,2.8513388670141104,4.338401528541074,128.59104919433594,127.37999507359096,AAPL,133.190185546875,,,,,-0.013314618172219794,0
2020-12-29,131.41680908203125,135.2364403537799,130.90038029198016,134.51539669044374,121047300.0,124.92173658098493,125.93134177274293,68.52705549941075,123.45499382019042,4.4932854336289765,132.44156468744836,114.46842295293249,3.895559300653858,3.06018295374206,4.644644086614383,133.190185546875,128.23886217389787,AAPL,131.41680908203125,,,,,3.3525543382187504,1
2020-12-30,571.9988024848604,132.50813272871576,129.98443549687033,132.1086267541331,96452100.0,125.7527585710798,126.513329454997,72.22638752771508,123.99091300964356,4.643213115913824,133.2773392414712,114.7044867778159,3.898301978305298,3.227806758654708,4.476239245204465,131.41680908203125,129.22161320277624,AAPL,130.29624938964844,,,,,-0.7739635350308351,0
2020-12-31,129.29258728027344,131.29010173967114,128.34742211950626,130.64699691249126,99116600.0,126.4104734148298,126.88389716503386,67.87732799927012,124.45910873413088,4.68396448423307,133.827037702597,115.09117976566472,3.775961492203948,3.337437705364556,4.25009701850927,130.29624938964844,129.84243992396765,AAPL,129.29258728027344,,,,,-0.024719180288149234,0
2021-01-04,126.0965805053711,130.18904042592823,123.51442981152032,130.10134836082602,143301900.0,126.89767292567662,126.77892161041216,62.119164361036646,124.77432594299316,4.563962500849162,133.90225094469147,115.64640094129484,3.382127676409212,3.3463756995734872,3.728217940410308,129.29258728027344,129.49861907958984,AAPL,126.0965805053711,,,,,0.012363705580638928,1
2021-01-05,127.65560150146484,128.36692121346996,125.1416582953915,125.58988695133851,97664900.0,127.54007720947266,126.89581226255252,65.46062097079445,125.20111083984376,4.403656793353416,134.0084244265506,116.39379725313692,3.159392000743807,3.3089789598075514,2.8778268447457167,126.0965805053711,129.50558035714286,AAPL,127.65560150146484,,,,,-0.03366145561742928,0
2021-01-06,123.35852813720705,127.69459465788168,123.14415983466812,124.44985429829092,155088000.0,127.45098985944476,126.42417437917312,47.7272777827209,125.3399616241455,4.292714150969352,133.9253899260842,116.7545333222068,2.606093046298838,3.168401777105809,2.9926641887498184,127.65560150146484,128.75807734898157,AAPL,123.35852813720705,,,,,0.034123146304353424,1
2021-01-07,127.56790924072266,128.25973687058584,124.58626017036607,125.0734581195904,109578200.0,127.66744504656111,126.57667236071308,54.79791006677262,125.65858840942384,4.204484951532503,134.06755831248884,117.24961850635884,2.47868873359478,3.0304591684036035,2.8729243584700823,123.35852813720705,127.95489501953124,AAPL,127.56790924072266,,,,,0.008631219214212615,1
2021-01-08,128.66897583007812,129.23412721104498,126.8955682344821,129.0392361452558,105158200.0,127.90060479300362,126.85564615662842,55.13018942311662,126.15894012451172,3.913394733835066,133.98572959218183,118.33215065684158,2.438457746626014,2.912058884048086,2.8068619932180736,127.56790924072266,127.56234741210938,AAPL,128.66897583007812,,,,,-0.024611945519985245,0
2021-01-12,125.50218200683594,126.36939367406504,123.61185177604212,125.20986029323174,91951100.0,128.10174669538225,126.53905415052728,50.88258850921775,126.749910736084,3.247516915121228,133.24494456632644,120.25487690584154,1.868707340541164,2.579942440830419,2.5377186037222166,125.67759704589844,126.36105346679688,AAPL,125.50218200683594,,,,,0.016227044888388553,1
2021-01-13,127.53871154785156,128.08437101325023,125.20016673382712,125.46324298943377,88636800.0,128.03284563337053,126.67234180350388,48.38926088994884,127.19374923706054,2.6322700297601944,132.45828929658094,121.92920917754016,1.7969106653894045,2.423336085742216,2.539071356107824,125.50218200683594,126.56707218715124,AAPL,127.53871154785156,,,,,-0.015127398536821324,0
2021-01-14,125.60938262939452,127.64586655028748,125.46321431935364,127.4509903383349,90221800.0,127.89016778128487,126.53061391362264,46.775757548888514,127.2439308166504,2.5895557811530687,132.42304237895652,122.06481925434426,1.5662755142638076,2.2519239714465344,2.61969178848961,127.53871154785156,126.2747552054269,AAPL,125.60938262939452,,,,,-0.013730487352520027,0
2021-01-15,123.88470458984376,126.88584599937764,123.74828974705144,125.48271340602643,111598500.0,127.55400030953544,126.17782600378544,42.58063196990254,127.21128921508787,2.629275521071736,132.46984025723137,121.95273817294442,1.2301480107765883,2.047568779312545,2.817344446907866,125.60938262939452,126.34992327008928,AAPL,123.88470458984376,,,,,0.005427084529101567,1
2021-01-19,124.55703735351562,125.4145105561259,123.68982554382202,124.50831458189415,90757300.0,126.93734686715264,125.96172085041614,34.467061600574965,127.16890411376951,2.666499837158293,132.5019037880861,121.83590443945296,1.006414853741617,1.83933799419836,2.403173045097917,123.88470458984376,125.919798714774,AAPL,124.55703735351562,,,,,0.032856178572259864,1
2021-01-20,128.64950561523438,129.09773432738962,125.25861162121556,125.36579577837638,104319500.0,126.73968233381,126.32009215239192,45.40450948881952,127.43052978515624,2.532323502602471,132.4951767903612,122.3658827799513,1.1461209327403026,1.7006945819067485,2.101227425113401,124.55703735351562,125.9170172555106,AAPL,128.64950561523438,,,,,0.03665812139566804,1
2021-01-21,133.3655548095703,136.09386615455463,130.16953762113462,130.37416729095122,120150900.0,126.95891843523296,127.25948717334904,54.55327226689352,127.85146751403808,2.7848502012984606,133.421167916635,122.28176711144116,1.6187251077690092,1.6843006870792008,2.6014367522088206,128.64950561523438,127.01529693603516,AAPL,133.3655548095703,,,,,0.016073920124664687,1
2021-01-22,135.50926208496094,136.26928979361904,131.56295521732648,132.79068885405798,114459400.0,127.4029666355678,128.35945716156397,58.92061316406585,128.20176429748534,3.26959810150766,134.74096050050065,121.66256809447002,2.141560012078884,1.7757525520791375,3.4292745843769614,133.3655548095703,128.44487980433874,AAPL,135.50926208496094,,,,,0.021499571825980723,1
2021-01-27,138.4226531982422,140.60530495715494,136.814906212198,139.7575705729346,140843800.0,130.26490565708704,132.0796731130414,74.41548912095905,129.59125175476075,5.095945109781906,139.78314197432456,119.39936153519692,3.634638688289812,2.533648566871423,5.74004788326824,139.4945526123047,134.17988804408483,AAPL,138.4226531982422,,,,,-0.03498508047087712,0
2021-01-28,133.57992553710938,138.35447419549072,133.19991174456135,135.94771521998626,142621100.0,130.69433539254325,132.27970676958378,59.548074735073584,129.69940757751465,5.1592909550748445,140.01798948766435,119.38082566736496,3.4308785219934066,2.71309455789582,5.747640149166938,138.4226531982422,135.4688720703125,AAPL,133.57992553710938,,,,,-0.03742037907340101,0
2021-01-29,128.58131408691406,133.2389261898638,126.8761209359315,132.35222218300785,177523800.0,130.6880738394601,131.78658774522782,49.876115446172,129.61366081237793,5.16309904271909,139.93985889781612,119.28746272693976,2.8333894039736265,2.737153527111382,5.750063568064808,133.57992553710938,135.4591304234096,AAPL,128.58131408691406,,,,,0.022961287953001897,1
2021-02-02,131.53370666503906,132.8199015096137,131.16343146870483,132.2547501087198,83305400.0,131.4780311584473,131.62794166704924,58.57578623993336,129.95616149902344,5.112182561213581,140.1805266214506,119.73179637659628,2.280684320063898,2.608304006692044,5.333512289355721,130.70547485351562,134.5111825125558,AAPL,131.53370666503906,,,,,-0.007778364127114079,0
2021-02-03,130.51058959960938,132.2937358859012,130.189037167514,132.28398241128824,89880900.0,131.69030816214425,131.47896139139058,54.35088072021356,130.09891090393066,5.084346806924966,140.2676045177806,119.93021729008072,1.9993446512542616,2.4865121356044875,5.222653586034694,131.53370666503906,133.26117379324776,AAPL,130.51058959960938,,,,,0.02258012318747893,1
2021-02-05,133.45753479003906,134.10160078327883,132.57927381040088,134.0332988756867,75693800.0,132.96428680419922,132.01932936761497,63.96475006065677,130.91907844543456,4.874138571996301,140.66735558942716,121.17080130144195,1.9877074295814052,2.312797923689652,4.313182001382063,133.87225341796875,131.7486855643136,AAPL,133.45753479003906,,,,,0.0010966957011289136,1
2021-02-08,133.60389709472656,133.65269267140306,131.66194630942968,132.7451425942424,71297200.0,133.61049107142858,132.23060506456318,63.40314905449243,131.165824508667,4.87914426581978,140.92411304030654,121.40753597702742,1.9480584400935756,2.2398500269704367,3.570468029324116,133.45753479003906,131.75211007254464,AAPL,133.60389709472656,,,,,-0.006573879336878807,0
2021-02-09,132.72560119628906,134.55045423223498,132.56947622112,133.32087140442766,76774200.0,133.90164075578963,132.2966045487933,56.67450056992771,131.51822471618652,4.713605565269902,140.94543584672633,122.09101358564672,1.8247308303335217,2.1568261876430537,3.289985325922828,133.60389709472656,132.34415108816964,AAPL,132.72560119628906,,,,,-0.004558474323445805,0
2021-02-10,132.12057495117188,133.68194379137316,131.15447630613667,133.18424984227164,73046600.0,133.81271362304688,132.2731339357771,47.64420853133115,131.84914436340333,4.496334008129049,140.84181237966143,122.85647634714525,1.659047779425748,2.057270505999593,3.3222575683012345,132.72560119628906,132.54630824497767,AAPL,132.12057495117188,,,,,-0.0019200443856516314,0
2021-02-11,131.8668975830078,133.09646585492624,130.5397381460376,132.61829297068624,64280000.0,133.55254473005022,132.2189690887412,42.576838826604046,132.06555366516113,4.3806223731227805,140.82679841140668,123.30430891891557,1.490096222656689,1.9438356493310125,3.321797856460813,132.12057495117188,132.59390694754464,AAPL,131.8668975830078,,,,,0.0017758561097167558,1
2021-02-12,132.10107421875,132.25721410503192,130.46165008374714,131.10571594692075,60145100.0,133.04114641462053,132.2032497727424,32.96683031520131,132.3901382446289,4.109163120228428,140.60846448508576,124.17181200417204,1.359426373080197,1.8269537940808491,2.89972586631148,131.8668975830078,132.8211190359933,AAPL,132.10107421875,,,,,-0.016104071256694885,0
2021-02-16,129.9737091064453,132.7256035555492,129.58335943579118,132.21817131917496,80576300.0,132.36108616420202,131.9059776839028,29.221236792608664,132.694588470459,3.6451997183607903,139.98498790718057,125.4041890337374,1.0718533324238422,1.675933701749448,2.3303565947876312,132.10107421875,132.2641841343471,AAPL,129.9737091064453,,,,,-0.017643667372352234,0
2021-02-17,127.68049621582033,129.02717699501204,126.34358348827772,128.08059918504722,97918500.0,131.59378923688618,131.34258015482513,27.74231854879507,132.85076141357422,3.331632458577925,139.51402633073008,126.18749649641836,0.6513976046526295,1.4710264823300845,1.9119101901317408,129.9737091064453,131.4388929094587,AAPL,127.68049621582033,,,,,-0.00863663464699671,0
2021-02-18,126.57776641845705,126.86075693989008,124.33330389453356,126.08007238065764,96856700.0,131.09363501412528,130.70727165664272,32.83056494564559,132.74717445373534,3.497224709474774,139.7416238726849,125.7527250347858,0.2265903400319189,1.2221392538704512,2.240085773374697,127.68049621582033,130.43515995570593,AAPL,126.57776641845705,,,,,0.0012335148857489653,1
2021-02-19,126.73390197753906,127.55362902270863,125.68974801869317,127.0949773643316,87668800.0,130.96167700631278,130.17748903276225,44.05933792667595,132.41559181213378,3.74137002311161,139.898331858357,124.93285176591056,-0.0963628322658678,0.9584388366431874,2.444546999476123,126.57776641845705,129.57920292445593,AAPL,126.73390197753906,,,,,-0.029798993044840794,0
2021-02-22,122.95735931396484,126.5875301611266,122.56701700171384,124.91881659012454,103916400.0,130.40824018205916,129.21480507025595,27.478052677123173,131.787996673584,4.217563504783442,140.22312368315087,123.3528696640171,-0.6495533326445013,0.6368404027856497,3.2510459872193733,126.73390197753906,128.27017211914062,AAPL,122.95735931396484,,,,,-0.0011111133862449218,0
2021-02-23,122.82073974609376,123.65021250049016,115.5311237332084,120.77145192783192,158273000.0,129.78588540213448,128.36226302703432,23.612492328850152,130.96600112915038,4.286002937957498,139.53800700506537,122.3939952532354,-1.0864608032255203,0.2921801615834156,3.805682306108248,122.95735931396484,126.97786385672433,AAPL,122.82073974609376,,,,,-0.00405233825060447,0
