Close_tech,High,Low,Open,Volume,SMA_14,EMA_14,RSI_14,BB_Middle,BB_Std,BB_Upper,BB_Lower,MACD,MACD_Signal,Rolling_Std_14,Close_Lag1,Rolling_Mean_7,Close_sent,mean_compound,positive_ratio,negative_ratio,neutral_ratio
-0.765131306350431,-0.7993414947151767,-0.7995836977291826,-0.7920448013948997,1.9508140411222923,-0.7898664939732453,-0.7944629820011927,0.0905868756130807,-0.7955287736535231,-0.7903890200731548,-0.8120520252608883,-0.773658697674936,0.013842584763557203,0.058557340378993114,-0.6966906637059189,-0.795969211267794,-0.7884453259985603,-0.8030044771311023,-0.4074752423059223,-0.40823663903570384,-0.40802124257491146,-0.40824454221877904
-0.7691749240626968,-0.8082954945450695,-0.801489233853423,-0.7984817370665438,1.3716212774200074,-0.7905039611494467,-0.7962014625617005,-0.33794351406687617,-0.7946824655158881,-0.8119474183122377,-0.8130301426009682,-0.7707462659926718,-0.027003014448122593,0.04095272228318192,-0.685150078047243,-0.8027780229005219,-0.793798138439055,-0.8073182454523288,-0.4074752423059223,-0.40823663903570384,-0.40802124257491146,-0.40824454221877904
-0.769117968554708,-0.8082955056734821,-0.8100954202069787,-0.812934734144699,2.245034323504655,-0.7896787451727508,-0.7976999870641083,0.05492343896431562,-0.7946548654005469,-0.8123833873428288,-0.8130400762140182,-0.7706761997775797,-0.06042210099324907,0.01975199940962008,-0.7132372014277006,-0.8070941451781066,-0.7987244598651289,-0.8072574847960146,-0.4074752423059223,-0.40823663903570384,-0.40802124257491146,-0.40824454221877904
-0.7602901775133631,-0.8039086321113151,-0.7998909591789958,-0.8039471938586965,1.6611132486139932,-0.7890150868608026,-0.7977341623370915,0.012041850029136372,-0.7938852151643043,-0.8229609428736722,-0.8131871698094224,-0.7688697104242839,-0.06889086891487042,0.0009878870224388164,-0.7264129882987251,-0.8070333513656461,-0.8008307755177275,-0.7978399166552265,-0.4074752423059223,-0.40823663903570384,-0.40802124257491146,-0.40824454221877904
-0.7910451243945786,-0.815026050483425,-0.8210374588258558,-0.8066190500454838,3.202244379861546,-0.790661138785086,-0.8021693047488697,-0.5667367463251446,-0.7952987855191699,-0.7840656380702486,-0.8113160472444633,-0.7740035594941775,-0.14233824416430765,-0.029664975095544735,-0.6553253918708419,-0.7976106442042262,-0.8049911757707859,-0.8306495749903244,-0.4074752423059223,-0.40823663903570384,-0.40802124257491146,-0.40824454221877904
-0.8043723558960457,-0.8356987300789783,-0.84181526545542,-0.8308491992329311,4.584486356209839,-0.7981666251614314,-0.8083403703518875,-1.7159208144264697,-0.7970251251141782,-0.7292558477412507,-0.8084299065840431,-0.7809550609873747,-0.23469540562415123,-0.09476927659441378,-0.6257641663056417,-0.8053920137920569,-0.8138690142015389,-0.8448671873245197,-0.4074752423059223,-0.40823663903570384,-0.40802124257491146,-0.40824454221877904
-0.804884866125971,-0.8435710203655084,-0.8442740769766174,-0.8426908236281083,2.573665375324196,-0.8035501432528931,-0.8133438396634928,-1.543818695254411,-0.7993953872328389,-0.6725206447670721,-0.8059901154215228,-0.7887720609872996,-0.3013654638788666,-0.14013761725431056,-0.5809436633043333,-0.8446635769245515,-0.8199442208004836,-0.8454139379205143,-0.4074752423059223,-0.40823663903570384,-0.40802124257491146,-0.40824454221877904
-0.7696875236345952,-0.8140646207946617,-0.813353443047563,-0.8121452828992057,3.032135554060402,-0.8107587259829286,-0.8152156775313357,-0.7067317192558027,-0.8002692858656982,-0.6508463892616594,-0.805028379854586,-0.7917246887744698,-0.29858177975360434,-0.21003968349046065,-0.6713008489551094,-0.8350584406443287,-0.8240349955796475,-0.8078650913591569,-0.4074752423059223,-0.40823663903570384,-0.40802124257491146,-0.40824454221877904
-0.7464503464399975,-0.7898463722036712,-0.7855677573269455,-0.7890083101290273,2.6786786311306576,-0.81075435622754,-0.8109319266423399,-0.17826664534103653,-0.7990243585648444,-0.6445913265464933,-0.803344924849276,-0.7909820792324008,-0.22141728047975942,-0.21532793906022288,-0.6711222190277009,-0.8076412894902507,-0.8219199690627789,-0.7830754584142031,-0.4074752423059223,-0.40823663903570384,-0.40802124257491146,-0.40824454221877904
-0.747220518920965,-0.7911345463977709,-0.7888851484509488,-0.7855217777319871,2.322811313601413,-0.8094817094900274,-0.8073296666838056,0.09216186380963132,-0.7984341571789034,-0.6389950553768898,-0.8023304767104561,-0.7908754225577962,-0.16193106468335838,-0.20689018148656185,-0.6390471185337723,-0.7828381292277078,-0.8152226183381461,-0.7838970854538216,-0.4074752423059223,-0.40823663903570384,-0.40802124257491146,-0.40824454221877904
-0.7627387283050382,-0.8008265508999689,-0.8012009407755167,-0.8023721889578097,3.0258082682367125,-0.810219259817667,-0.8054035640442138,-0.2431548154633625,-0.8023618777406683,-0.7303971670069819,-0.8135353279570584,-0.7865332312894863,-0.1348407271098569,-0.18595547770914894,-0.6531728830668664,-0.7980927987388146,-0.8078150454542742,-0.8004520530117376,-0.4074752423059223,-0.40823663903570384,-0.40802124257491146,-0.40824454221877904
-0.7442539633680059,-0.7831282867378505,-0.7738600768972052,-0.7776137806292892,1.9858453081791438,-0.8065857910890819,-0.799063725922012,0.19829624644093813,-0.8032168223382364,-0.758115941298191,-0.8166176336020537,-0.7848583127492711,-0.049993683124600535,-0.14437216494102517,-0.5753875359939182,-0.7787884984150968,-0.7904929866779558,-0.7807323368850597,-0.4074752423059223,-0.40823663903570384,-0.40802124257491146,-0.40824454221877904
-0.7439686051052358,-0.7883052663648694,-0.7781704781441963,-0.7787086661015092,1.3420670951214273,-0.8046577872050303,-0.7965780690035135,0.20131380597776466,-0.8030801397175441,-0.7545156571736699,-0.816193209857307,-0.785048553068283,-0.023345347880855266,-0.12061193438578448,-0.5468271618467332,-0.7804937290935464,-0.7865625778177301,-0.7804279140830713,-0.4074752423059223,-0.40823663903570384,-0.40802124257491146,-0.40824454221877904
-0.7380352259733975,-0.7803591171404628,-0.7764463202652677,-0.7818719760452975,1.6284834266717434,-0.8029516751161642,-0.7935739000412803,0.16254896602410418,-0.8016918534348798,-0.7298600901449821,-0.8128619641043903,-0.7858696293126064,0.008636826192190227,-0.09479273071263958,-0.5109671432300912,-0.7801891401727643,-0.7852765647995688,-0.774098131013047,-0.4074752423059223,-0.40823663903570384,-0.40802124257491146,-0.40824454221877904
-0.7432269327137558,-0.7822854139392726,-0.7714584130292603,-0.7780395012872424,1.1239711312911154,-0.7992858304726536,-0.791713978286104,0.6663298071133317,-0.8010522214833581,-0.7182931448880622,-0.8113100984561612,-0.7862672613618599,0.020649381703554362,-0.07157913810562483,-0.5250112169820498,-0.7738559030384523,-0.7846662581649809,-0.7796366911993181,-0.4074752423059223,-0.40823663903570384,-0.40802124257491146,-0.40824454221877904
-0.7509860597412858,-0.7874023221088344,-0.7773700135578218,-0.7837577467648434,1.1851587595465085,-0.7980136837228264,-0.7912135101903486,0.14441509501471594,-0.8006340927230979,-0.7138503730309845,-0.8105520960532492,-0.7862362961375142,0.011390496583814271,-0.05498006382465357,-0.5214014249217502,-0.7793974855309751,-0.7831753555156798,-0.7879141988059846,-0.4074752423059223,-0.40823663903570384,-0.40802124257491146,-0.40824454221877904
-0.7475059665257084,-0.7919775004813572,-0.7846979776098877,-0.78996269018302,1.1192577359109037,-0.7936541849308081,-0.790281261659693,1.2384990455848879,-0.7996851667986576,-0.7061504953543377,-0.8090277914938345,-0.7859437546022635,0.009599555535443775,-0.04208220854990437,-0.6169497098127347,-0.7876795100449508,-0.7808474589598882,-0.7842016035666435,-0.4074752423059223,-0.40823663903570384,-0.40802124257491146,-0.40824454221877904
-0.7748337106395494,-0.8006458522908427,-0.8035408490899753,-0.7924565782444551,2.7255798983253965,-0.7882493385975275,-0.7936084365449768,0.2681827596373111,-0.7992255705245677,-0.7023257031230683,-0.8082816679544033,-0.7858109739538258,-0.06897581546266027,-0.043516703931029625,-0.8815356473424057,-0.7918813876365315,-0.7873952572522627,-0.8133550906757934,-0.4074752423059223,-0.40823663903570384,-0.40802124257491146,-0.40824454221877904
-0.7673028076828543,-0.8113009541247347,-0.8106839569418138,-0.812348474820261,2.3053985991493273,-0.7880665211824247,-0.7951926832728163,-0.11924592077499167,-0.7996031216318097,-0.7018648829376597,-0.8085983179095597,-0.7862561210250959,-0.10044362801574606,-0.05634664538513809,-0.889478753554179,-0.8131342846142268,-0.7909612297659465,-0.8053210545931344,-0.4074752423059223,-0.40823663903570384,-0.40802124257491146,-0.40824454221877904
-0.7592015902394987,-0.8014285881000394,-0.7883310379598959,-0.7961674416630389,0.3012241023821098,-0.7902074718764929,-0.7959860578938552,-0.526479484546792,-0.7976096121506899,-0.7289441443337418,-0.8089531457414972,-0.7816067236907378,-0.12066197168931353,-0.08166046469876312,-0.8831364555883842,-0.7998587755483032,-0.7971254155223322,-0.7966786018052489,-0.4074752423059223,-0.40823663903570384,-0.40802124257491146,-0.40824454221877904
-0.7451668149803585,-0.7804795881112329,-0.7846979790577905,-0.7937342247893779,3.9621272436773873,-0.7890134533393915,-0.7940823955123026,0.27019282524606286,-0.7944220609769755,-0.7903618876567684,-0.8110105173761124,-0.7724823741799053,-0.09532172646945071,-0.0857708785617032,-0.8823366807959557,-0.7964486956427761,-0.7962361086433488,-0.7817061753256725,-0.4074752423059223,-0.40823663903570384,-0.40802124257491146,-0.40824454221877904
-0.724228674785092,-0.7654299209503974,-0.7649927103797219,-0.7691581589819247,2.718685811791429,-0.7860611904357733,-0.789433249460411,0.7597147731902745,-0.7900796340115321,-0.8436351507464113,-0.811313621926688,-0.7628875806042883,-0.03146580819770063,-0.07546026274375703,-0.8275877172079009,-0.7814680989426677,-0.7926788333405427,-0.7593691760574779,-0.4074752423059223,-0.40823663903570384,-0.40802124257491146,-0.40824454221877904
-0.7229735094019806,-0.763563770314449,-0.7514454079780608,-0.7538894291817496,1.2640783005487228,-0.7828596117548748,-0.7814771677554426,0.434104739371471,-0.7836236697716326,-0.8735142965490853,-0.8077081573477579,-0.7532236689769173,0.0591382354590795,-0.032299563626973546,-0.7316009560768908,-0.7569264712772584,-0.7797488660574536,-0.7580301541585625,-0.4074752423059223,-0.40823663903570384,-0.40802124257491146,-0.40824454221877904
-0.7269100954302142,-0.7691019940936946,-0.755694333271983,-0.7594859138191392,1.2429813814798263,-0.7815518699913248,-0.7788928215823842,0.2956832382638159,-0.7825716474595722,-0.8548317985447397,-0.8051838816545541,-0.7538457639080463,0.07771617349194833,-0.009431490164196109,-0.707385351561128,-0.7577791581386155,-0.7735759830901902,-0.7622297401013349,-0.4074752423059223,-0.40823663903570384,-0.40802124257491146,-0.40824454221877904
-0.7183522064902559,-0.758807980985207,-0.7511989764957953,-0.7612499453302797,1.4951062700582862,-0.7800429277037952,-0.7754271713393719,0.3556276588339748,-0.7810174141606533,-0.8226791708828296,-0.8010802791758891,-0.7551893977948709,0.10783457186579865,0.015277072600364096,-0.6669399131862241,-0.761981035730196,-0.7668450791540472,-0.7531001059883512,-0.4074752423059223,-0.40823663903570384,-0.40802124257491146,-0.40824454221877904
-0.7147579789037678,-0.7563398601984193,-0.746026426494532,-0.7487186246247541,1.361266723391707,-0.7778604369369487,-0.7719087489863232,0.6057523099887848,-0.778541698725736,-0.7989782195622342,-0.7968063681937525,-0.7547631141093203,0.13603970650067068,0.041050572451106326,-0.6210902119037359,-0.7528464197177064,-0.7600531309010532,-0.7492657511592983,-0.4074752423059223,-0.40823663903570384,-0.40802124257491146,-0.40824454221877904
-0.7212618065352263,-0.7630217819005461,-0.7641304201822973,-0.7722603959990308,1.3340215081971039,-0.77420835222851,-0.7689899034543405,0.4725429343743278,-0.775605237412761,-0.7934356593266904,-0.7935930432021836,-0.7521522450461589,0.1273926522622405,0.07410611656599403,-0.6031808532774071,-0.7648431607394127,-0.7572194853886978,-0.7562040939007989,-0.4074752423059223,-0.40823663903570384,-0.40802124257491146,-0.40824454221877904
-0.7259973778308217,-0.7697041121573498,-0.7616675683313316,-0.7605201854519347,1.5019019122583634,-0.7719908794465414,-0.767939782688125,0.5555257452970861,-0.7746223260203975,-0.78674904762944,-0.7921201500532159,-0.7517289857437518,0.11738929282318183,0.08414195987194817,-0.6112210095933565,-0.7559521014281373,-0.7578036799105641,-0.7612560446269724,-0.4074752423059223,-0.40823663903570384,-0.40802124257491146,-0.40824454221877904
-0.7295915160753365,-0.7661522527994421,-0.7555711165516708,-0.759485880855755,1.2705487781307983,-0.7685225162405276,-0.767544524035294,1.1555074923810311,-0.7738482817957681,-0.7841025370128358,-0.7911756351165379,-0.7511513501589682,0.09868326270562262,0.08818694252200635,-0.6999242417200564,-0.7610068089253396,-0.758815054943161,-0.765090304145192,-0.4074752423059223,-0.40823663903570384,-0.40802124257491146,-0.40824454221877904
-0.6947898245127891,-0.7387619914638212,-0.7396222915586019,-0.7489012105043544,3.599180883592926,-0.762963516169733,-0.7622167626108342,1.5053449713781997,-0.7715200042722199,-0.7216687733734024,-0.7838549817649508,-0.754495092295526,0.15545769747904836,0.10351378169261538,-0.7005728498126238,-0.7648431607394127,-0.7539063805265996,-0.7279635416096975,-0.4074752423059223,-0.40823663903570384,-0.40802124257491146,-0.40824454221877904
-0.6951892278044967,-0.7359327488956107,-0.7246587175823799,-0.7302258873847218,1.8380684303629768,-0.7578112732039939,-0.7576565823095885,1.4389266805374064,-0.7689337152138342,-0.6742183043162325,-0.777524191055864,-0.756166370146097,0.1954665794836925,0.12429566393175544,-0.724861032558598,-0.7276961387063696,-0.7503665747392063,-0.7283896286905645,-0.4074752423059223,-0.40823663903570384,-0.40802124257491146,-0.40824454221877904
-0.6901116554350492,-0.728648759009958,-0.7155451583326864,-0.7211620849653927,1.7232525054303278,-0.7525146913274992,-0.752977083997854,1.459338330260176,-0.7656563145534496,-0.6325063427506421,-0.7710163073750681,-0.7565662008109012,0.23359322422564457,0.14904073376145247,-0.7583335338114471,-0.7281224582963374,-0.7466000816799102,-0.7229728280940054,-0.4074752423059223,-0.40823663903570384,-0.40802124257491146,-0.40824454221877904
-0.6927929420672113,-0.7362938063499413,-0.7438095691239505,-0.7447645815680113,2.5254783654656143,-0.7467763463588151,-0.7472356576295551,0.6626655867932394,-0.759847894811209,-0.6071361912131813,-0.7634754990481036,-0.7527456706777084,0.24908514780252822,0.1880547129194042,-0.7713386012761743,-0.7351255240404097,-0.7379946557317814,-0.7258332491716123,-0.4074752423059223,-0.40823663903570384,-0.40802124257491146,-0.40824454221877904
-0.6719690702558156,-0.6995729231790402,-0.7056309869229369,-0.7046766604990987,3.9470503447839764,-0.7429274788258102,-0.7413467627599684,0.9712924073585156,-0.7543097931383301,-0.6071588475855372,-0.758276717201132,-0.7468444512162031,0.3006794848175335,0.2143348632000666,-0.67588812404495,-0.7255646838007953,-0.7297379579023845,-0.70361815245938,-0.4074752423059223,-0.40823663903570384,-0.40802124257491146,-0.40824454221877904
-0.6714554432512241,-0.7052915596883921,-0.6967018133807666,-0.7064405469609746,0.5470008230054493,-0.7351684849946021,-0.7323978899907353,1.0330847726743142,-0.7445635925970928,-0.6384774549092448,-0.7516998766347581,-0.73354155505924,0.3501275789214861,0.26678550616615876,-0.6023177569880155,-0.7089400316860697,-0.7181681347308012,-0.7030702104779675,-0.4074752423059223,-0.40823663903570384,-0.40802124257491146,-0.40824454221877904
-0.6445269684161307,-0.6819347305510265,-0.6818615124131914,-0.6901985879701873,2.621971711648099,-0.7295088846618176,-0.7245563921762721,1.2430505476933447,-0.7383896565138324,-0.5962664518355627,-0.7424309152452109,-0.7309025882753021,0.4218547120607241,0.3031253357915052,-0.47377764499369,-0.7027892236705608,-0.710425842108669,-0.6743426674834345,-0.4074752423059223,-0.40823663903570384,-0.40802124257491146,-0.40824454221877904
-0.6549102925548742,-0.6732057824992751,-0.6767502747008203,-0.6655007452638072,2.5193837662493026,-0.7249208332797622,-0.7192477972967066,0.9253253077396094,-0.7335303599084282,-0.5794155919648524,-0.7364819812573783,-0.7272983752238574,0.4491983970962224,0.3380203922535327,-0.4227617416555351,-0.6740460045021004,-0.7050463099794967,-0.6854196925451435,-0.4074752423059223,-0.40823663903570384,-0.40802124257491146,-0.40824454221877904
1.9247481938897446,-0.6900613267739856,-0.6825387489822592,-0.6805262418759638,1.7856691962785354,-0.7196985920380469,-0.7155868531578377,1.145852111775157,-0.7301515824563165,-0.5578276516521014,-0.7315337987640926,-0.7257130622976877,0.44962876746477004,0.3660280903811135,-0.4508157298572306,-0.685129074124303,-0.6988908282606847,-0.692419034220042,-0.4074752423059223,-0.40823663903570384,-0.40802124257491146,-0.40824454221877904
-0.6673478566860642,-0.6975863489068282,-0.6928841430320254,-0.6896512163500433,1.8651555379910285,-0.7155654335617861,-0.7132558284171435,0.8865933615385827,-0.7271997770569109,-0.551959901990852,-0.7282793226750126,-0.7231161824394601,0.4304315715915745,0.3843459567634595,-0.4884879921657093,-0.6921322352312183,-0.6950022670477748,-0.6986881996000022,-0.4074752423059223,-0.40823663903570384,-0.40802124257491146,-0.40824454221877904
-0.6860608456939313,-0.7043887298232868,-0.7234270882253704,-0.6930577074902152,3.183274455037011,-0.7125038137625347,-0.7139161682372723,0.5433342502888727,-0.7252124460958601,-0.5692388701922123,-0.7278340245428743,-0.7193875327531125,0.36863269254317627,0.38583937617247643,-0.5754260479669827,-0.6984048215973343,-0.6971557961308525,-0.7186513872506874,-0.4074752423059223,-0.40823663903570384,-0.40802124257491146,-0.40824454221877904
-0.676932597596326,-0.7156458222337033,-0.7131435315315591,-0.7212228208653811,1.8218489805641094,-0.7084668686700092,-0.7131808775070898,0.7425271698038889,-0.722521721048578,-0.5923211322032836,-0.7272054270800086,-0.7143683095209211,0.33368187184629705,0.379590880626955,-0.7170898004153516,-0.718378902849391,-0.6971121940226298,-0.7089132887770605,-0.4074752423059223,-0.40823663903570384,-0.40802124257491146,-0.40824454221877904
-0.7020924587276628,-0.7197994704223,-0.7257670744883427,-0.7283400598285588,3.534872868269368,-0.709026704196597,-0.7161476755983123,-0.31460354141912034,-0.7216463168674263,-0.6082956547559351,-0.7276970307781218,-0.7119457462437457,0.2468603400427123,0.3561023116925608,-0.6979594389196079,-0.708635490446709,-0.7017941948206806,-0.7357540585129323,-0.4074752423059223,-0.40823663903570384,-0.40802124257491146,-0.40824454221877904
-0.6774460459169709,-0.7163080094520514,-0.716653467697836,-0.724446892906827,2.1772419753936996,-0.7076664739997846,-0.7151883999834989,0.10689523949112298,-0.7196374897551973,-0.6209996908769349,-0.7268553263767135,-0.7086209465105424,0.22686854808560422,0.33305394487213397,-0.7179064888845439,-0.7354909067736523,-0.7068249442175518,-0.7094610401368061,-0.4074752423059223,-0.40823663903570384,-0.40802124257491146,-0.40824454221877904
-0.670999173793501,-0.7102882045834296,-0.702059389093511,-0.6996884881294497,2.0453862312130955,-0.7062012703610204,-0.7134335389886773,0.1267032761693333,-0.7164829524176008,-0.662913486578378,-0.7273397912833347,-0.7013510812018612,0.2205556572215646,0.3132708393390197,-0.728911593012428,-0.7091835407058624,-0.7092836744047961,-0.7025834580516196,-0.4074752423059223,-0.40823663903570384,-0.40802124257491146,-0.40824454221877904
-0.6895411175934554,-0.7279865911305399,-0.7228114129804294,-0.7235953323288846,1.6513970911751645,-0.7049372706708091,-0.7154250341431104,-0.12650726216397543,-0.7127570955784781,-0.7587925823324781,-0.7317255906338683,-0.6884387987819234,0.1311526272599002,0.2577786191875107,-0.7737472723804705,-0.720997423475972,-0.7168080042726876,-0.7223641731116953,-0.4074752423059223,-0.40823663903570384,-0.40802124257491146,-0.40824454221877904
-0.6776170017829104,-0.717391423560284,-0.7127737771610556,-0.7220134607981147,1.5525261651711428,-0.7053702531573429,-0.7145865994703037,-0.2751410066032297,-0.7099588536998679,-0.8473813795203494,-0.7363829636243114,-0.6771946338009579,0.11988657070041665,0.23161178971805174,-0.7735219219739863,-0.7220937147199648,-0.7155176016889104,-0.7096434174165823,-0.4074752423059223,-0.40823663903570384,-0.40802124257491146,-0.40824454221877904
-0.6889134455599265,-0.7201005137384684,-0.711111401664471,-0.7096039277529577,1.5998092770549115,-0.7062668577867295,-0.7154781267372818,-0.3713261374274585,-0.7096424769158931,-0.8535317623941586,-0.7365916421248615,-0.6762839292159476,0.08369619486903204,0.2029711157093353,-0.7600916390918635,-0.7093660175060869,-0.7173485352460659,-0.7216945668514043,-0.4074752423059223,-0.40823663903570384,-0.40802124257491146,-0.40824454221877904
-0.699011634790833,-0.7247959373512106,-0.7219491692181244,-0.7218919067292623,2.2375107898661146,-0.7083793742496123,-0.7176973091532741,-0.621408484560168,-0.7098482704562827,-0.8478125558971684,-0.736314576448612,-0.6770366222099291,0.03095236714329629,0.1688260935564544,-0.7271653568016624,-0.7214237430659399,-0.7168777184936319,-0.7324674073882081,-0.4074752423059223,-0.40823663903570384,-0.40802124257491146,-0.40824454221877904
-0.6950750487625994,-0.7338858799511025,-0.7223186440364595,-0.7279750915031805,1.6157841075998693,-0.7122544979852544,-0.7190567002859911,-1.1050795173778079,-0.710115493253037,-0.842452663036737,-0.7361247451103824,-0.6778212321687322,-0.0041549744718958805,0.1340335115995751,-0.7961607581367912,-0.7322024621744678,-0.7195718126835683,-0.7282678214454358,-0.4074752423059223,-0.40823663903570384,-0.40802124257491146,-0.40824454221877904
-0.6711131741514518,-0.7111308428065127,-0.7124044244125758,-0.7226218250283292,2.0203664545967444,-0.7134966454739491,-0.7168023960154511,-0.45306980085460163,-0.708466037632168,-0.8617725821979735,-0.7361645721333692,-0.6742621035551172,0.01776716306965426,0.11086804986301127,-0.8464608492130351,-0.7280005845828873,-0.7195892344121083,-0.7027050746750815,-0.4074752423059223,-0.40823663903570384,-0.40802124257491146,-0.40824454221877904
-0.6435001611168141,-0.6679085871190811,-0.6813689635416257,-0.6913544952934515,2.492642705370684,-0.7121189396801552,-0.7108932113352258,0.0923117439462922,-0.7058121768727867,-0.8254115098746668,-0.7306822646643136,-0.6748269917019919,0.09192638220991535,0.10812884908120977,-0.7631326833288056,-0.7024238886187396,-0.7127101365562379,-0.6732472600747766,-0.4074752423059223,-0.40823663903570384,-0.40802124257491146,-0.40824454221877904
-0.6309485072857,-0.6668248160340623,-0.6725630158885316,-0.6762681191459569,2.3228560610259086,-0.7093284878597005,-0.7039739434467877,0.3526602941218817,-0.7036036818295945,-0.7556131339045397,-0.722868465444394,-0.6789852917124263,0.17396761309946113,0.12340923380614355,-0.6252260021305386,-0.6729499993466368,-0.7037559142224157,-0.6598570410856226,-0.4074752423059223,-0.40823663903570384,-0.40802124257491146,-0.40824454221877904
-0.6138902656365984,-0.6400368193677854,-0.6393723875630042,-0.6327737842346843,3.1099453589351236,-0.6913437219117547,-0.6805722406304345,1.2763501515222142,-0.6948434639030359,-0.49263921471803235,-0.6930163552351817,-0.6941841076037625,0.4082557438296891,0.25004353139568125,-0.24028215894200602,-0.6346456061686112,-0.6678345696095447,-0.6416591530363867,-0.4074752423059223,-0.40823663903570384,-0.40802124257491146,-0.40824454221877904
