date,Close,mean_compound,positive_ratio,negative_ratio,neutral_ratio,company
2020-10-27,113.41889190673828,,,,,AAPL
2020-10-28,108.1662139892578,,,,,AAPL
2020-10-29,112.173828125,,,,,AAPL
2020-10-30,105.89005279541016,,,,,AAPL
2020-11-02,105.80252075195312,,,,,AAPL
2020-11-03,107.4269790649414,,,,,AAPL
2020-11-04,111.81390380859376,,,,,AAPL
2020-11-05,115.7825927734375,,,,,AAPL
2020-11-06,115.65106201171876,,,,,AAPL
2020-11-09,113.34173583984376,,,,,AAPL
2020-11-10,113.00069427490234,,,,,AAPL
2020-11-11,116.4305648803711,,,,,AAPL
2020-11-12,116.15775299072266,,,,,AAPL
2020-11-13,116.2064437866211,,,,,AAPL
2020-11-16,117.2198486328125,,,,,AAPL
2020-11-17,116.33314514160156,,,,,AAPL
2020-11-18,115.00794219970705,,,,,AAPL
2020-11-19,115.60232543945312,,,,,AAPL
2020-11-20,114.33562469482422,,,,,AAPL
2020-11-23,110.9349594116211,,,,,AAPL
2020-11-24,112.22118377685548,,,,,AAPL
2020-11-25,113.05915832519533,,,,,AAPL
2020-11-27,113.60482025146484,,,,,AAPL
2020-11-30,116.00183868408205,,,,,AAPL
2020-12-01,119.57786560058594,,,,,AAPL
2020-12-02,119.92865753173828,,,,,AAPL
2020-12-03,119.792236328125,,,,,AAPL
2020-12-04,119.1199188232422,,,,,AAPL
2020-12-07,120.58150482177734,,,,,AAPL
2020-12-08,121.19536590576172,,,,,AAPL
2020-12-09,118.66192626953124,,,,,AAPL
2020-12-10,120.08453369140624,,,,,AAPL
2020-12-11,119.27581024169922,,,,,AAPL
2020-12-14,118.66192626953124,,,,,AAPL
2020-12-15,124.60575103759766,,,,,AAPL
2020-12-16,124.5375518798828,,,,,AAPL
2020-12-17,125.40474700927734,,,,,AAPL
2020-12-18,123.4169921875,,,,,AAPL
2020-12-21,124.94679260253906,,,,,AAPL
2020-12-22,128.5033721923828,,,,,AAPL
2020-12-23,127.60685729980467,,,,,AAPL
2020-12-24,128.59103393554688,,,,,AAPL
2020-12-28,133.19015502929688,,,,,AAPL
2020-12-29,131.4167938232422,,,,,AAPL
2020-12-30,130.2962188720703,,,,,AAPL
2020-12-31,129.29258728027344,,,,,AAPL
2021-01-04,126.09659576416016,,,,,AAPL
2021-01-05,127.65560150146484,,,,,AAPL
2021-01-06,123.3585205078125,,,,,AAPL
2021-01-07,127.5678939819336,,,,,AAPL
2021-01-08,128.66903686523438,,,,,AAPL
2021-01-11,125.6775894165039,,,,,AAPL
2021-01-12,125.50221252441406,,,,,AAPL
2021-01-13,127.53866577148438,,,,,AAPL
2021-01-14,125.60938262939452,,,,,AAPL
2021-01-15,123.88468933105467,,,,,AAPL
2021-01-19,124.55702209472656,,,,,AAPL
2021-01-20,128.6494903564453,,,,,AAPL
2021-01-21,133.3655548095703,,,,,AAPL
2021-01-22,135.5092315673828,,,,,AAPL
2021-01-25,139.2606658935547,,,,,AAPL
2021-01-26,139.49456787109375,,,,,AAPL
2021-01-27,138.4226837158203,,,,,AAPL
2021-01-28,133.5799560546875,,,,,AAPL
2021-01-29,128.581298828125,,,,,AAPL
2021-02-01,130.7054901123047,,,,,AAPL
2021-02-02,131.53370666503906,,,,,AAPL
2021-02-03,130.51063537597656,,,,,AAPL
2021-02-04,133.8722686767578,,,,,AAPL
2021-02-05,133.45750427246094,,,,,AAPL
2021-02-08,133.60391235351562,,,,,AAPL
2021-02-09,132.7256317138672,,,,,AAPL
2021-02-10,132.12060546875,,,,,AAPL
2021-02-11,131.8668975830078,,,,,AAPL
2021-02-12,132.10104370117188,,,,,AAPL
2021-02-16,129.97377014160156,,,,,AAPL
2021-02-17,127.68048095703124,,,,,AAPL
2021-02-18,126.57777404785156,,,,,AAPL
2021-02-19,126.73387145996094,,,,,AAPL
2021-02-22,122.95735168457033,,,,,AAPL
2021-02-23,122.82073211669922,,,,,AAPL
2021-02-24,122.3230438232422,,,,,AAPL
2021-02-25,118.06832885742188,,,,,AAPL
2021-02-26,118.33180236816406,,,,,AAPL
2021-03-01,124.70413970947266,,,,,AAPL
2021-03-02,122.0986099243164,,,,,AAPL
2021-03-03,119.1125030517578,,,,,AAPL
2021-03-04,117.2291030883789,,,,,AAPL
2021-03-05,118.48796081542967,,,,,AAPL
2021-03-08,113.55014038085938,,,,,AAPL
2021-03-09,118.1659164428711,,,,,AAPL
2021-03-10,117.08271026611328,,,,,AAPL
2021-03-11,119.01492309570312,,,,,AAPL
2021-03-12,118.10735321044922,,,,,AAPL
2021-03-15,120.99590301513672,,,,,AAPL
2021-03-16,122.53773498535156,,,,,AAPL
2021-03-17,121.74730682373048,,,,,AAPL
2021-03-18,117.61944580078124,,,,,AAPL
2021-03-19,117.0924835205078,,,,,AAPL
2021-03-22,120.41036987304688,,,,,AAPL
2021-03-23,119.5809097290039,,,,,AAPL
2021-03-24,117.1900634765625,,,,,AAPL
2021-03-25,117.6780014038086,,,,,AAPL
2021-03-26,118.28301239013672,,,,,AAPL
2021-03-29,118.45867919921876,,,,,AAPL
2021-03-30,117.00466918945312,,,,,AAPL
2021-03-31,119.20034790039062,,,,,AAPL
2021-04-01,120.02980041503906,,,,,AAPL
2021-04-05,122.85977935791016,,,,,AAPL
2021-04-06,123.16229248046876,,,,,AAPL
2021-04-07,124.8114776611328,,,,,AAPL
2021-04-08,127.21205139160156,,,,,AAPL
2021-04-09,129.78831481933594,,,,,AAPL
2021-04-12,128.07081604003906,,,,,AAPL
2021-04-13,131.1837615966797,,,,,AAPL
2021-04-14,128.8417205810547,,,,,AAPL
2021-04-15,131.2521209716797,,,,,AAPL
2021-04-16,130.9202880859375,,,,,AAPL
2021-04-19,131.58389282226562,,,,,AAPL
2021-04-20,129.89566040039062,,,,,AAPL
2021-04-21,130.2762451171875,,,,,AAPL
2021-04-22,128.75390625,,,,,AAPL
2021-04-23,131.07647705078125,,,,,AAPL
2021-04-26,131.46678161621094,,,,,AAPL
2021-04-27,131.14474487304688,,,,,AAPL
2021-04-28,130.35433959960938,,,,,AAPL
2021-04-29,130.2567138671875,,,,,AAPL
2021-04-30,128.2855224609375,,,,,AAPL
2021-05-03,129.33941650390625,,,,,AAPL
2021-05-04,124.76268768310548,,,,,AAPL
2021-05-05,125.00664520263672,,,,,AAPL
2021-05-06,126.6070327758789,,,,,AAPL
2021-05-07,127.28152465820312,,,,,AAPL
2021-05-10,123.9970932006836,,,,,AAPL
2021-05-11,123.07823181152344,,,,,AAPL
2021-05-12,120.00885772705078,,,,,AAPL
2021-05-13,122.15936279296876,,,,,AAPL
2021-05-14,124.5835952758789,,,,,AAPL
2021-05-17,123.4301300048828,,,,,AAPL
2021-05-18,122.04205322265624,,,,,AAPL
2021-05-19,121.88567352294922,,,,,AAPL
2021-05-20,124.4467315673828,,,,,AAPL
2021-05-21,122.60901641845705,,,,,AAPL
2021-05-24,124.24146270751952,,,,,AAPL
2021-05-25,124.04597473144533,,,,,AAPL
2021-05-26,123.9970932006836,,,,,AAPL
2021-05-27,122.46238708496094,,,,,AAPL
2021-05-28,121.8074722290039,,,,,AAPL
2021-06-01,121.48489379882812,,,,,AAPL
2021-06-02,122.24735260009766,,,,,AAPL
2021-06-03,120.76154327392578,,,,,AAPL
2021-06-04,123.05867004394533,,,,,AAPL
2021-06-07,123.06845092773438,,,,,AAPL
2021-06-08,123.88956451416016,,,,,AAPL
2021-06-09,124.27079010009766,,,,,AAPL
2021-06-10,123.27373504638672,,,,,AAPL
2021-06-11,124.48585510253906,,,,,AAPL
2021-06-14,127.5454330444336,,,,,AAPL
2021-06-15,126.72435760498048,,,,,AAPL
2021-06-16,127.22283935546876,,,,,AAPL
2021-06-17,128.82598876953125,,,,,AAPL
2021-06-18,127.5259017944336,,,,,AAPL
2021-06-21,129.32447814941406,,,,,AAPL
2021-06-22,130.96670532226562,,,,,AAPL
2021-06-23,130.6930389404297,,,,,AAPL
2021-06-24,130.40956115722656,,,,,AAPL
2021-06-25,130.1162872314453,,,,,AAPL
2021-06-28,131.7487335205078,,,,,AAPL
2021-06-29,133.26388549804688,,,,,AAPL
2021-06-30,133.87973022460938,,,,,AAPL
2021-07-01,134.18275451660156,,,,,AAPL
2021-07-02,136.81222534179688,,,,,AAPL
2021-07-06,138.825927734375,,,,,AAPL
2021-07-07,141.31857299804688,,,,,AAPL
2021-07-08,140.0185089111328,,,,,AAPL
2021-07-09,141.846435546875,,,,,AAPL
2021-07-12,141.25009155273438,,,,,AAPL
2021-07-13,142.36451721191406,,,,,AAPL
2021-07-14,145.79554748535156,,,,,AAPL
2021-07-15,145.14064025878906,,,,,AAPL
2021-07-16,143.0976104736328,,,,,AAPL
2021-07-19,139.24623107910156,,,,,AAPL
2021-07-20,142.863037109375,,,,,AAPL
2021-07-21,142.1299285888672,,,,,AAPL
2021-07-22,143.4984130859375,,,,,AAPL
2021-07-23,145.2187957763672,,,,,AAPL
2021-07-26,145.63917541503906,,,,,AAPL
2021-07-27,143.46908569335938,,,,,AAPL
2021-07-28,141.7193603515625,,,,,AAPL
2021-07-29,142.36451721191406,,,,,AAPL
2021-07-30,142.57949829101562,,,,,AAPL
2021-08-02,142.2471923828125,,,,,AAPL
2021-08-03,144.04580688476562,,,,,AAPL
2021-08-04,143.64505004882812,,,,,AAPL
2021-08-05,143.75257873535156,,,,,AAPL
2021-08-06,143.0672607421875,,,,,AAPL
2021-08-09,143.01832580566406,,,,,AAPL
2021-08-10,142.5386505126953,,,,,AAPL
2021-08-11,142.79315185546875,,,,,AAPL
2021-08-12,145.7594451904297,,,,,AAPL
2021-08-13,145.96502685546875,,,,,AAPL
2021-08-16,147.9425506591797,,,,,AAPL
2021-08-17,147.03211975097656,,,,,AAPL
2021-08-18,143.28265380859375,,,,,AAPL
2021-08-19,143.6155242919922,,,,,AAPL
2021-08-20,145.07418823242188,,,,,AAPL
2021-08-23,146.562255859375,,,,,AAPL
2021-08-24,146.47415161132812,,,,,AAPL
2021-08-25,145.24057006835938,,,,,AAPL
2021-08-26,144.4378662109375,,,,,AAPL
2021-08-27,145.4755859375,,,,,AAPL
2021-08-30,149.90048217773438,,,,,AAPL
2021-08-31,148.63763427734375,,,,,AAPL
2021-09-01,149.3033447265625,,,,,AAPL
2021-09-02,150.4193878173828,,,,,AAPL
2021-09-03,151.05569458007812,,,,,AAPL
2021-09-07,153.3954620361328,,,,,AAPL
2021-09-08,151.84869384765625,,,,,AAPL
2021-09-09,150.83053588867188,,,,,AAPL
2021-09-10,145.8377685546875,,,,,AAPL
2021-09-13,146.40557861328125,,,,,AAPL
2021-09-14,145.005615234375,,,,,AAPL
2021-09-15,145.896484375,,,,,AAPL
2021-09-16,145.6615447998047,,,,,AAPL
2021-09-17,142.9889373779297,,,,,AAPL
2021-09-20,139.93453979492188,,,,,AAPL
2021-09-21,140.4142608642578,,,,,AAPL
2021-09-22,142.7833709716797,,,,,AAPL
2021-09-23,143.74276733398438,,,,,AAPL
2021-09-24,143.83087158203125,,,,,AAPL
2021-09-27,142.31346130371094,,,,,AAPL
2021-09-28,138.92623901367188,,,,,AAPL
2021-09-29,139.82688903808594,,,,,AAPL
2021-09-30,138.5248565673828,,,,,AAPL
2021-10-01,139.65066528320312,,,,,AAPL
2021-10-04,136.21446228027344,,,,,AAPL
2021-10-05,138.14305114746094,,,,,AAPL
2021-10-06,139.01434326171875,,,,,AAPL
2021-10-07,140.2771759033203,,,,,AAPL
2021-10-08,139.89540100097656,,,,,AAPL
2021-10-11,139.8072509765625,,,,,AAPL
2021-10-12,138.53465270996094,,,,,AAPL
2021-10-13,137.947265625,,,,,AAPL
2021-10-14,140.7373046875,,,,,AAPL
2021-10-15,141.79461669921875,,,,,AAPL
2021-10-18,143.46865844726562,,,,,AAPL
2021-10-19,145.63217163085938,,,,,AAPL
2021-10-20,146.12167358398438,,,,,AAPL
2021-10-21,146.33705139160156,,,,,AAPL
2021-10-22,145.5636444091797,,,,,AAPL
2021-10-25,145.5146942138672,,,,,AAPL
2021-10-26,146.18043518066406,,,,,AAPL
2021-10-27,145.72032165527344,,,,,AAPL
2021-10-28,149.36209106445312,,,,,AAPL
2021-10-29,146.65036010742188,,,,,AAPL
2021-11-01,145.82797241210938,,,,,AAPL
2021-11-02,146.86570739746094,,,,,AAPL
2021-11-03,148.30479431152344,,,,,AAPL
2021-11-04,147.7859344482422,,,,,AAPL
2021-11-05,148.3153533935547,,,,,AAPL
2021-11-08,147.4918212890625,,,,,AAPL
2021-11-09,147.85455322265625,,,,,AAPL
2021-11-10,145.02120971679688,,,,,AAPL
2021-11-11,144.97215270996094,,,,,AAPL
2021-11-12,147.05064392089844,,,,,AAPL
2021-11-15,147.06040954589844,,,,,AAPL
2021-11-16,148.0408477783203,,,,,AAPL
2021-11-17,150.48204040527344,,,,,AAPL
2021-11-18,154.7761993408203,,,,,AAPL
2021-11-19,157.4036865234375,,,,,AAPL
2021-11-22,157.864501953125,,,,,AAPL
2021-11-23,158.24684143066406,,,,,AAPL
2021-11-24,158.76644897460938,,,,,AAPL
2021-11-26,153.73695373535156,,,,,AAPL
2021-11-29,157.0997772216797,,,,,AAPL
2021-11-30,162.06060791015625,,,,,AAPL
2021-12-01,161.54100036621094,,,,,AAPL
2021-12-02,160.55075073242188,,,,,AAPL
2021-12-03,158.66839599609375,,,,,AAPL
2021-12-06,162.08021545410156,,,,,AAPL
2021-12-07,167.82534790039062,,,,,AAPL
2021-12-08,171.64895629882812,,,,,AAPL
2021-12-09,171.13914489746094,,,,,AAPL
2021-12-10,175.9333038330078,,,,,AAPL
2021-12-13,172.2960205078125,,,,,AAPL
2021-12-14,170.91363525390625,,,,,AAPL
2021-12-15,175.7862548828125,,,,,AAPL
2021-12-16,168.8842010498047,,,,,AAPL
2021-12-17,167.7861328125,,,,,AAPL
2021-12-20,166.42337036132812,,,,,AAPL
2021-12-21,169.59986877441406,,,,,AAPL
2021-12-22,172.19793701171875,,,,,AAPL
2021-12-23,172.82542419433594,,,,,AAPL
2021-12-27,176.7960662841797,,,,,AAPL
2021-12-28,175.7764434814453,,,,,AAPL
2021-12-29,175.8647003173828,,,,,AAPL
2021-12-30,174.70779418945312,,,,,AAPL
2021-12-31,174.0901641845703,,,,,AAPL
2022-01-03,178.44309997558594,,,,,AAPL
2022-01-04,176.1783905029297,,,,,AAPL
2022-01-05,171.49208068847656,,,,,AAPL
2022-01-06,168.62928771972656,,,,,AAPL
2022-01-07,168.7959747314453,,,,,AAPL
2022-01-10,168.8155975341797,,,,,AAPL
2022-01-11,171.64895629882812,,,,,AAPL
2022-01-12,172.09010314941406,,,,,AAPL
2022-01-13,168.8155975341797,,,,,AAPL
2022-01-14,169.67835998535156,,,,,AAPL
2022-01-18,166.47242736816406,,,,,AAPL
2022-01-19,162.97239685058594,,,,,AAPL
2022-01-20,161.28611755371094,,,,,AAPL
2022-01-21,159.22723388671875,,,,,AAPL
2022-01-24,158.4527130126953,,,,,AAPL
2022-01-25,156.6488037109375,,,,,AAPL
2022-01-26,156.560546875,,,,,AAPL
2022-01-27,156.0997314453125,,,,,AAPL
2022-01-28,166.99203491210938,,,,,AAPL
2022-01-31,171.3548126220703,,,,,AAPL
2022-02-01,171.18814086914062,,,,,AAPL
2022-02-02,172.39401245117188,,,,,AAPL
2022-02-03,169.51165771484375,,,,,AAPL
2022-02-04,169.2269744873047,,,,,AAPL
2022-02-07,168.51039123535156,,,,,AAPL
2022-02-08,171.62220764160156,,,,,AAPL
2022-02-09,173.04562377929688,,,,,AAPL
2022-02-10,168.96194458007812,,,,,AAPL
2022-02-11,165.5457763671875,,,,,AAPL
2022-02-14,165.78138732910156,,,,,AAPL
2022-02-15,169.61964416503906,,,,,AAPL
2022-02-16,169.384033203125,,,,,AAPL
2022-02-17,165.78138732910156,,,,,AAPL
2022-02-18,164.23037719726562,,,,,AAPL
2022-02-22,161.3050537109375,,,,,AAPL
2022-02-23,157.13307189941406,,,,,AAPL
2022-02-24,159.75404357910156,,,,,AAPL
2022-02-25,161.82533264160156,,,,,AAPL
2022-02-28,162.0903778076172,,,,,AAPL
2022-03-01,160.2056121826172,,,,,AAPL
2022-03-02,163.5039520263672,,,,,AAPL
2022-03-03,163.1800079345703,,,,,AAPL
2022-03-04,160.1761474609375,,,,,AAPL
2022-03-07,156.37716674804688,,,,,AAPL
2022-03-08,154.55130004882812,,,,,AAPL
2022-03-09,159.96018981933594,,,,,AAPL
2022-03-10,155.6114501953125,,,,,AAPL
2022-03-11,151.89100646972656,,,,,AAPL
2022-03-14,147.85643005371094,,,,,AAPL
2022-03-15,152.24440002441406,,,,,AAPL
2022-03-16,156.661865234375,,,,,AAPL
2022-03-17,157.6729278564453,,,,,AAPL
2022-03-18,160.9713134765625,,,,,AAPL
2022-03-21,162.34561157226562,,,,,AAPL
2022-03-22,165.72250366210938,,,,,AAPL
2022-03-23,167.08697509765625,,,,,AAPL
2022-03-24,170.8761749267578,,,,,AAPL
2022-03-25,171.51422119140625,,,,,AAPL
2022-03-28,172.37811279296875,,,,,AAPL
2022-03-29,175.67645263671875,,,,,AAPL
2022-03-30,174.50831604003906,,,,,AAPL
2022-03-31,171.40625,,,,,AAPL
2022-04-01,171.11175537109375,,,,,AAPL
2022-04-04,175.16595458984375,,,,,AAPL
2022-04-05,171.84796142578125,,,,,AAPL
2022-04-06,168.6772918701172,,,,,AAPL
2022-04-07,168.98153686523438,,,,,AAPL
2022-04-08,166.96917724609375,,,,,AAPL
2022-04-11,162.7088165283203,,,,,AAPL
2022-04-12,164.58377075195312,,,,,AAPL
2022-04-13,167.2734832763672,,,,,AAPL
2022-04-14,162.2572479248047,,,,,AAPL
2022-04-18,162.0413055419922,,,,,AAPL
2022-04-19,164.32855224609375,,,,,AAPL
2022-04-20,164.16165161132812,,,,,AAPL
2022-04-21,163.3665313720703,,,,,AAPL
2022-04-22,158.8214569091797,,,,,AAPL
2022-04-25,159.8914794921875,,,,,AAPL
2022-04-26,153.9230194091797,,,,,AAPL
2022-04-27,153.697265625,,,,,AAPL
2022-04-28,160.63754272460938,,,,,AAPL
2022-04-29,154.75743103027344,,,,,AAPL
2022-05-02,155.061767578125,,,,,AAPL
2022-05-03,156.55386352539062,,,,,AAPL
2022-05-04,162.97389221191406,,,,,AAPL
2022-05-05,153.89356994628906,,,,,AAPL
2022-05-06,154.62107849121094,,,,,AAPL
2022-05-09,149.48931884765625,,,,,AAPL
2022-05-10,151.89788818359375,,,,,AAPL
2022-05-11,144.02330017089844,,,,,AAPL
2022-05-12,140.14990234375,,,,,AAPL
2022-05-13,144.62298583984375,,,,,AAPL
2022-05-16,143.07952880859375,,,,,AAPL
2022-05-17,146.71697998046875,,,,,AAPL
2022-05-18,138.43934631347656,,,,,AAPL
2022-05-19,135.02801513671875,,,,,AAPL
2022-05-20,135.26394653320312,,,,,AAPL
2022-05-23,140.69064331054688,,,,,AAPL
2022-05-24,137.9871368408203,,,,,AAPL
2022-05-25,138.14442443847656,,,,,AAPL
2022-05-26,141.3492889404297,,,,,AAPL
2022-05-27,147.1102294921875,,,,,AAPL
2022-05-31,146.32373046875,,,,,AAPL
2022-06-01,146.1959686279297,,,,,AAPL
2022-06-02,148.65370178222656,,,,,AAPL
2022-06-03,142.92225646972656,,,,,AAPL
2022-06-06,143.66940307617188,,,,,AAPL
2022-06-07,146.1959686279297,,,,,AAPL
2022-06-08,145.45863342285156,,,,,AAPL
2022-06-09,140.2285919189453,,,,,AAPL
2022-06-10,134.81173706054688,,,,,AAPL
2022-06-13,129.65048217773438,,,,,AAPL
2022-06-14,130.51559448242188,,,,,AAPL
2022-06-15,133.14044189453125,,,,,AAPL
2022-06-16,127.86125183105467,,,,,AAPL
2022-06-17,129.3358917236328,,,,,AAPL
2022-06-21,133.57301330566406,,,,,AAPL
2022-06-22,133.06178283691406,,,,,AAPL
2022-06-23,135.93246459960938,,,,,AAPL
2022-06-24,139.26513671875,,,,,AAPL
2022-06-27,139.26513671875,,,,,AAPL
2022-06-28,135.116455078125,,,,,AAPL
2022-06-29,136.876220703125,,,,,AAPL
2022-06-30,134.40866088867188,,,,,AAPL
2022-07-01,136.58131408691406,,,,,AAPL
2022-07-05,139.16683959960938,,,,,AAPL
2022-07-06,140.50384521484375,,,,,AAPL
2022-07-07,143.87583923339844,,,,,AAPL
2022-07-08,144.55418395996094,,,,,AAPL
2022-07-11,142.42088317871094,,,,,AAPL
2022-07-12,143.39413452148438,,,,,AAPL
2022-07-13,143.03041076660156,,,,,AAPL
2022-07-14,145.96002197265625,,,,,AAPL
2022-07-15,147.6312713623047,,,,,AAPL
2022-07-18,144.5836944580078,,,,,AAPL
2022-07-19,148.447265625,,,,,AAPL
2022-07-20,150.45272827148438,,,,,AAPL
2022-07-21,152.72372436523438,,,,,AAPL
2022-07-22,151.48500061035156,,,,,AAPL
2022-07-25,150.36424255371094,,,,,AAPL
2022-07-26,149.03709411621094,,,,,AAPL
2022-07-27,154.13937377929688,,,,,AAPL
2022-07-28,154.68991088867188,,,,,AAPL
2022-07-29,159.7626495361328,,,,,AAPL
2022-08-01,158.77955627441406,,,,,AAPL
2022-08-02,157.30491638183594,,,,,AAPL
2022-08-03,163.32150268554688,,,,,AAPL
2022-08-04,163.00685119628906,,,,,AAPL
2022-08-05,162.7804718017578,,,,,AAPL
2022-08-08,162.30789184570312,,,,,AAPL
2022-08-09,162.3571014404297,,,,,AAPL
2022-08-10,166.61001586914062,,,,,AAPL
2022-08-11,165.87164306640625,,,,,AAPL
2022-08-12,169.42556762695312,,,,,AAPL
2022-08-15,170.4986114501953,,,,,AAPL
2022-08-16,170.3411102294922,,,,,AAPL
2022-08-17,171.8374786376953,,,,,AAPL
2022-08-18,171.4436798095703,,,,,AAPL
2022-08-19,168.85458374023438,,,,,AAPL
2022-08-22,164.9659423828125,,,,,AAPL
2022-08-23,164.63121032714844,,,,,AAPL
2022-08-24,164.92657470703125,,,,,AAPL
2022-08-25,167.38768005371094,,,,,AAPL
2022-08-26,161.0773162841797,,,,,AAPL
2022-08-29,158.8721160888672,,,,,AAPL
2022-08-30,156.44053649902344,,,,,AAPL
2022-08-31,154.77676391601562,,,,,AAPL
2022-09-01,155.5052947998047,,,,,AAPL
2022-09-02,153.38868713378906,,,,,AAPL
2022-09-06,152.1285858154297,,,,,AAPL
2022-09-07,153.5363311767578,,,,,AAPL
2022-09-08,152.05967712402344,,,,,AAPL
2022-09-09,154.9244384765625,,,,,AAPL
2022-09-12,160.8902587890625,,,,,AAPL
2022-09-13,151.44931030273438,,,,,AAPL
2022-09-14,152.89645385742188,,,,,AAPL
2022-09-15,150.0021514892578,,,,,AAPL
2022-09-16,148.35809326171875,,,,,AAPL
2022-09-19,152.07936096191406,,,,,AAPL
2022-09-20,154.4617462158203,,,,,AAPL
2022-09-21,151.33119201660156,,,,,AAPL
2022-09-22,150.36639404296875,,,,,AAPL
2022-09-23,148.09226989746094,,,,,AAPL
2022-09-26,148.427001953125,,,,,AAPL
2022-09-27,149.40162658691406,,,,,AAPL
2022-09-28,147.51145935058594,,,,,AAPL
2022-09-29,140.26585388183594,,,,,AAPL
2022-09-30,136.05235290527344,,,,,AAPL
2022-10-03,140.2362823486328,,,,,AAPL
2022-10-04,143.82957458496094,,,,,AAPL
2022-10-05,144.1249237060547,,,,,AAPL
2022-10-06,143.17001342773438,,,,,AAPL
2022-10-07,137.91297912597656,,,,,AAPL
2022-10-10,138.23782348632812,,,,,AAPL
2022-10-11,136.8202362060547,,,,,AAPL
2022-10-12,136.19020080566406,,,,,AAPL
2022-10-13,140.76792907714844,,,,,AAPL
2022-10-14,136.22955322265625,,,,,AAPL
2022-10-17,140.1969451904297,,,,,AAPL
2022-10-18,141.51609802246094,,,,,AAPL
2022-10-19,141.62440490722656,,,,,AAPL
2022-10-20,141.16168212890625,,,,,AAPL
2022-10-21,144.98141479492188,,,,,AAPL
2022-10-24,147.12753295898438,,,,,AAPL
2022-10-25,149.9726104736328,,,,,AAPL
2022-10-26,147.02911376953125,,,,,AAPL
2022-10-27,142.5498046875,,,,,AAPL
2022-10-28,153.31979370117188,,,,,AAPL
2022-10-31,150.9570770263672,,,,,AAPL
2022-11-01,148.3088836669922,,,,,AAPL
2022-11-02,142.7761993408203,,,,,AAPL
2022-11-03,136.7217559814453,,,,,AAPL
2022-11-04,136.45553588867188,,,,,AAPL
2022-11-07,136.98802185058594,,,,,AAPL
2022-11-08,137.5599822998047,,,,,AAPL
2022-11-09,132.99432373046875,,,,,AAPL
2022-11-10,144.8274688720703,,,,,AAPL
2022-11-11,147.61813354492188,,,,,AAPL
2022-11-14,146.2178497314453,,,,,AAPL
2022-11-15,147.95339965820312,,,,,AAPL
2022-11-16,146.7207794189453,,,,,AAPL
2022-11-17,148.62393188476562,,,,,AAPL
2022-11-18,149.1859893798828,,,,,AAPL
2022-11-21,145.9515838623047,,,,,AAPL
2022-11-22,148.0914306640625,,,,,AAPL
2022-11-23,148.96908569335938,,,,,AAPL
2022-11-25,146.0502166748047,,,,,AAPL
2022-11-28,142.21432495117188,,,,,AAPL
2022-11-29,139.20675659179688,,,,,AAPL
2022-11-30,145.97132873535156,,,,,AAPL
2022-12-01,146.24746704101562,,,,,AAPL
2022-12-02,145.75439453125,,,,,AAPL
2022-12-05,144.5908203125,,,,,AAPL
2022-12-06,140.92254638671875,,,,,AAPL
2022-12-07,138.97994995117188,,,,,AAPL
2022-12-08,140.66616821289062,,,,,AAPL
2022-12-09,140.18296813964844,,,,,AAPL
2022-12-12,142.48056030273438,,,,,AAPL
