Date,Close,High,Low,Open,Volume,SMA_14,EMA_14,RSI_14,BB_Middle,BB_Std,BB_Upper,BB_Lower,MACD,MACD_Signal,Rolling_Std_14,Close_Lag1,Rolling_Mean_7,NextDay_Return,Return_Label
2020-09-18,240.671127319336,245.95483090177223,236.63648861971976,243.000720452972,6595600.0,252.72335270472936,245.36318563128185,33.16290532322908,248.8648063659668,21.54025969450416,291.9453257549751,205.78428697695847,6.264759114785221,9.24549331939978,13.280941872603565,242.4058990478516,244.58963012695312,0.009349935010809274,1
2020-09-21,242.92138671875,243.0006936173332,234.74304998962785,236.8941985626234,5561600.0,250.7690484183175,245.0376124429443,33.73022037329679,250.7245101928711,19.085656862952288,288.89582391877565,212.5531964669665,5.567867240882833,8.50996810369639,12.487837147386209,240.671127319336,244.20018441336492,0.011140573524180075,1
2020-09-22,245.627670288086,246.41081646353524,239.16430170465387,244.59671085130108,3600800.0,248.39910016741072,245.1162868222965,28.802991862335677,252.67343215942384,16.105515989675744,284.88446413877534,220.46240018007236,5.174303724229617,7.842835227803037,9.563455722118965,242.92138671875,244.86294555664065,-0.04758249052412333,0
2020-09-23,233.94009399414065,246.60908016338888,233.30565391665647,246.33151357487984,7507900.0,245.5172119140625,243.6261277785424,26.386595746960992,253.66177215576167,14.10021699594451,281.86220614765074,225.4613381638727,3.874647547001644,7.049197691642759,6.859052697624959,245.627670288086,243.354734148298,0.00661037819005017,1
2020-09-24,235.4865264892578,237.8755956701699,231.60057935901065,233.79137373763209,4166800.0,243.57282039097376,242.54084760663775,31.94841012296824,251.93837356567383,14.110449363270078,280.159272292214,223.71747483913367,2.935605014060286,6.226479156126264,5.289814739762919,233.94009399414065,241.35369873046875,0.02184814271121116,1
2020-09-25,240.6314697265625,241.8309507169353,233.00826569014112,235.3279358936472,5117800.0,242.7259586879185,242.2862638892944,41.57035120544131,250.2739585876465,13.322418019061542,276.9187946257696,223.6291225495234,2.5768565640016163,5.496554637701335,4.664982529560103,235.4865264892578,240.2405962262835,0.01619008316030457,1
2020-09-28,244.52731323242188,246.4207257561444,240.10606323994057,245.4095816928942,4088300.0,243.1083221435547,242.5850704683781,54.39454005768196,249.06306991577148,12.638216788586936,274.33950349294537,223.7866363385976,2.577199493180899,4.912683608797248,4.569885081941671,240.6314697265625,240.5436553955078,0.0031620542014019204,1
2020-09-29,245.300521850586,245.74660989906576,242.37615005916985,243.1295428715748,3983700.0,242.89731379917689,242.94713065267248,47.19184665009055,247.814013671875,11.6245925435945,271.063198759064,224.564828584686,2.609778834662876,4.452102653970374,4.378161434053862,244.52731323242188,241.20499747140067,0.015639696778088297,1
2020-09-30,249.136947631836,253.19141673000416,244.08124209107308,244.5074996894583,8188500.0,243.14655957903184,243.7724395832276,53.24127487537159,246.33051376342772,9.074732871334298,264.4799795060964,228.18104802075916,2.911602553876264,4.144002633951552,4.638365170626644,245.300521850586,242.09293474469865,-0.013807186785386505,0
2020-10-02,245.6970672607422,252.7353843281981,245.06262719936245,247.5805569387072,4494500.0,243.96509987967357,244.8929468783205,51.12475075488935,244.32806091308595,4.9166434175560765,254.1613477481981,234.4947740779738,3.09430923328938,3.796356246549184,5.083680314521144,251.2484130859375,244.5754656110491,0.014847593805565662,1
2020-10-05,249.34507751464844,251.0798760983892,246.837055629397,247.8283691058203,3403500.0,243.95447867257252,245.48656429649756,49.85695190266446,244.1709381103516,4.687014409722788,253.54496692979717,234.796909290906,3.2019630420195995,3.677477605643267,5.071381316369737,245.6970672607422,246.55525861467635,-0.005526134473739508,0
2020-10-06,247.9671630859375,255.0550638239152,246.837066279107,250.53466147034936,4448100.0,243.92190551757807,245.8173108017562,49.563878403123134,244.61058502197267,4.60533083569748,253.82124669336764,235.3999233505777,3.1398984871159428,3.5699617819378027,5.041849748938039,249.34507751464844,247.6032148088728,0.0393380599178772,1
2020-10-07,257.7217102050781,258.47508793894286,250.00927679257063,250.00927679257063,4963200.0,245.0158920288086,247.4045640555325,63.670186527088894,245.0839385986328,5.414957716757943,255.9138540321487,234.25402316511693,3.8336306033238543,3.622695546215013,6.213163931794672,247.9671630859375,249.48812866210935,0.0009231470599553315,1
2020-10-08,257.9596252441406,262.32139901744466,254.8468860305048,261.9050642483853,4150400.0,246.2507847377232,248.8119055473469,65.8545575141366,245.69954452514648,6.1344577199913815,257.9684599651292,233.43062908516373,4.352443796023636,3.7686451961767378,6.956779138129027,257.7217102050781,251.29657200404577,3.487159998900159,1
2020-10-09,1157.5061117267835,263.7389856631358,259.2285206364242,260.6163537021438,4225000.0,247.73280116489957,250.79293370092984,67.89198774073647,246.8336082458496,7.218419114692675,261.27044647523496,232.39677001646425,5.164818763404071,4.047879909622205,8.277586445732139,257.9596252441406,253.3726675851005,-0.7714809677168193,0
2020-10-13,264.5121765136719,266.4551728187799,261.93478553167114,264.1057645876167,3713200.0,251.28241293770927,254.23500025845536,84.0396657012106,248.59715728759767,9.028622928658264,266.65440314491417,230.53991143028117,6.263308611075303,4.775886166624505,9.16015876953343,264.7501525878906,257.9893602643694,-0.018738545618794955,0
2020-10-14,259.5556030273437,267.81326150751835,256.5023707274602,267.6546477156106,5129500.0,253.0016326904297,254.94441396097383,74.90761832607335,249.15377807617188,9.354608605791828,267.86299528775555,230.44456086458823,6.137093405206088,5.048127614340822,8.172967762610078,264.5121765136719,259.448006766183,-0.012527163056408885,0
2020-10-16,256.3041076660156,260.2396236913348,256.24463127288647,256.98811643948966,3092300.0,254.9035372052874,255.18775106849083,63.33032576397674,250.5891990661621,9.162660702240029,268.9145204706422,232.26387766168205,5.25766958450501,5.185256535152271,6.849733939268454,255.48133850097656,260.3189457484654,-0.013691730726160478,0
2020-10-19,252.7948608398437,259.208675791402,252.289296378992,257.503615289468,3242300.0,255.4388471330915,254.86869903800456,57.98817068485828,251.0828727722168,8.992183725315824,269.06724022284845,233.09850532158515,4.615715658361353,5.071348359794087,6.313367585785626,256.3041076660156,259.5811222621373,0.0037646153560140228,1
2020-10-20,253.7465362548828,256.9286443505559,251.84321601164257,253.89522724019665,2989300.0,255.7681034633092,254.71907733358836,55.23528579925215,251.48881607055665,8.915887843216623,269.32059175698987,233.6570403841234,4.136076682002795,4.884294024235829,6.075133275543296,252.7948608398437,258.16353934151783,-0.02461223655528988,0
2020-10-22,247.5012664794922,253.00306002436812,243.99202296576453,251.68461111172252,3685700.0,255.95220402308877,253.4449965691904,52.11727224281874,252.9936294555664,6.948049000579982,266.88972745672635,239.09753145440644,2.7350570448541305,4.245048602252466,5.816706852254103,252.0216217041016,253.91504778180803,-0.030800586649657347,0
2020-10-26,239.87808227539065,245.954840030538,235.31804838085412,243.1692509841072,5864100.0,255.3028989519392,251.0466131511624,41.37425844389561,253.14678878784176,6.82834392296605,266.80347663377387,239.49010094190967,0.9255011369650106,3.239946542587256,7.031738685413321,248.3438873291016,250.08433750697543,0.03438299306962489,1
2020-10-27,248.1258087158203,249.5632104778317,243.63515910778852,245.8457843038819,4285600.0,254.6174774169922,250.65717255978345,39.42772106184599,253.2880531311035,6.685201873168353,266.65845687744024,239.9176493847668,0.6428330648486167,2.7205238470395283,7.242355519231771,239.87808227539065,248.91600908551897,-0.047423208645526405,0
2020-10-28,236.35888671875,243.3179122003134,235.94253683540788,242.4753047433988,4425400.0,253.07456752232144,248.75073444764567,31.0224776821144,252.6491500854492,7.644563304217,267.9382766938832,237.3600234770152,-0.5246280975712807,2.0714934581173665,8.641360576876362,248.1258087158203,246.5680127825056,-0.005410388213930917,0
2020-10-29,235.08009338378903,240.41336509464327,235.07018569379005,240.41336509464327,4589000.0,251.03245871407643,246.9279823057981,22.761598806282976,251.8407341003418,8.596163695375816,269.0330614910934,234.64840670959012,-1.5353389826256318,1.350126969968767,9.29811221175145,236.35888671875,243.90137808663505,-0.020536265605639925,0
2020-10-30,230.2524261474609,235.68482072417723,226.67378325928053,233.7715926367304,5741200.0,248.5683353969029,244.70457481801984,19.32297994552384,251.06850204467773,9.78820484146949,270.6449117276167,231.49209236173877,-2.6948228005077794,0.5411370158734577,9.932625167260124,235.08009338378903,240.79149300711492,0.0007748268485323617,1
2020-11-02,230.4308319091797,236.4282819180952,227.00089549334987,233.07763727525185,3953400.0,246.1339536394392,242.8014090968412,19.661103789749006,250.1227897644043,10.822554247891391,271.7678982601871,228.47768126862152,-3.558308263150053,-0.2787520399312445,9.900806163401125,230.2524261474609,238.3528594970703,0.07868356254322806,1
2020-11-04,248.5619506835937,250.6833609535924,241.12709948599425,243.88294978647167,6505400.0,243.89075360979356,242.67609604020376,44.69925106460575,249.0199531555176,11.163209319554465,271.3463717946265,226.69353451640865,-2.912649257591852,-1.372800983155496,9.0497684443494,235.0701904296875,237.6971697126116,0.03780817834226635,1
