Date,Close,High,Low,Open,Volume,SMA_14,EMA_14,RSI_14,BB_Middle,BB_Std,BB_Upper,BB_Lower,MACD,MACD_Signal,Rolling_Std_14,Close_Lag1,Rolling_Mean_7,NextDay_Return,Return_Label
2020-09-18,103.92514038085938,107.85492020748109,103.1956022120341,107.38801993533068,287104900.0,114.80153601510185,112.6811540279315,33.034256745997936,116.90571784973145,7.455523673470203,131.81676519667184,101.99467050279104,-3.8053451918200665,-2.3926620702072894,8.069260418952526,107.32969665527344,109.18061937604634,0.03032585711185609,1
2020-09-21,107.0767593383789,107.1837588722249,100.28718696193108,101.68790273500836,195713800.0,113.48419897896903,111.93390140265782,31.755197071803465,116.21071014404296,7.699914248439944,131.61053864092284,100.81088164716309,-3.906309825456262,-2.695391621257084,7.681001285555211,103.92514038085938,108.70676531110492,0.01571604512081226,1
2020-09-22,108.75958251953124,109.7809392501185,106.18188610459384,109.60584973691064,183055400.0,111.92993763514929,111.5106588849076,26.961935296886796,115.52749824523926,7.725780157832367,130.97905856090398,100.07593792957452,-3.806654514561316,-2.9176441999179303,5.982540532309975,107.0767593383789,108.68036542619976,-0.041946117580111686,0
2020-09-23,104.19754028320312,109.05140034753936,103.8570830937395,108.574770672038,150718700.0,110.2429667881557,110.53557640468036,25.941356256830478,114.66640014648438,7.989757717537192,130.64591558155877,98.68688471141,-4.049119910751713,-3.143939342084687,4.232553886658644,108.75958251953124,107.53534044538226,0.01026880704791111,1
2020-09-24,105.26752471923828,107.24214072616157,102.13537212015387,102.300732370106,167743300.0,109.36335263933454,109.83316951328808,34.57604204232783,113.77624206542968,7.995879017532818,129.76800010049533,97.78448403036404,-4.107586976564733,-3.3366688689806963,3.852555388796028,104.19754028320312,106.51815577915735,0.03751602177911062,1
2020-09-25,109.21674346923828,109.37238186529036,104.73251422513682,105.4717817638898,149981400.0,108.76026862008231,109.75097937408144,40.35986143254662,113.15710716247558,7.836042103298904,128.82919136907338,97.48502295587778,-3.7915470056026654,-3.4276444963050907,3.026103145861185,105.26752471923828,106.53899819510325,0.023869009127813756,1
2020-09-28,111.82363891601562,112.17381792247087,109.70311378636896,111.87227777517528,137672400.0,108.90895516531808,110.02733397967268,52.70474188565539,112.67816467285157,7.594567530760343,127.86729973437224,97.48902961133088,-3.2927713573213566,-3.400669868508344,3.127493258901385,109.21674346923828,107.18098994663784,-0.007567878387778837,0
2020-09-29,110.97737121582033,112.16408812965686,110.4715612207209,111.4248279384537,99382200.0,108.68453543526786,110.15400561115902,45.50516225476672,111.95105934143066,6.970960043995079,125.89297942942082,98.00913925344052,-2.931976790081535,-3.3069312528229826,2.822735763696257,111.82363891601562,108.1884514944894,0.015075801459450089,1
2020-09-30,112.65044403076172,114.0608892683136,110.52019713326597,110.6855573752124,142675200.0,108.84572873796736,110.48686406710604,53.42991660109273,111.05761947631837,5.443675496846844,121.94497047001204,100.17026848262468,-2.4824256448689117,-3.1420301312321683,2.987476113171294,110.97737121582033,108.9846921648298,-0.02409104740642587,0
2020-10-02,109.93657684326172,112.22246990869148,109.1584069544176,109.81012618440236,144712000.0,109.0159557887486,110.77365999835982,46.530285366577566,109.9647705078125,3.429807112970876,116.82438473375426,103.10515628187076,-1.937635148516776,-2.7225671694158127,3.139100710292749,113.60369873046876,110.49657113211497,0.03079091608813478,1
