Date,Close,High,Low,Open,Volume
2020-08-21,312.2983093261719,312.6569005362299,308.58634017038986,310.0013320938793,1174500
2020-08-24,322.85272216796875,323.8509747934489,314.6244065503992,315.2446653815137,2088000
2020-08-25,326.0510559082031,326.9717577706867,319.78046960079615,322.25186303538766,1718400
2020-08-26,331.7885437011719,348.9042385060097,327.6501624088268,345.8610040065352,3108600
2020-08-27,334.3665466308594,338.7375506615941,328.6096245922742,331.30393935016264,1880500
2020-08-28,335.4423522949219,336.67322790398663,333.2423277748079,336.04326780216354,1189400
2020-08-31,334.7445068359375,335.56828472837844,331.5559019511759,335.2290959853613,1070800
2020-09-01,336.4794006347656,338.56312859409263,332.9709790291764,334.28907723228787,1074500
2020-09-02,343.2635803222656,344.70767617365976,336.7604018863499,337.92342773516754,1438000
2020-09-03,329.1620788574219,342.22658532110194,326.28361770275137,342.22658532110194,1570100
2020-09-04,322.843017578125,330.03433465302976,314.605000796617,327.34972100841543,1219500
2020-09-08,310.93182373046875,319.2085860334402,309.7978719800502,310.9027495613287,1578500
2020-09-09,318.0939636230469,321.0984219101063,309.885023218031,314.4013971066095,1303200
2020-09-10,310.5151062011719,322.4069154569886,307.2974265615624,319.4218291870444,1254100
2020-09-11,305.29119873046875,315.3222011755797,301.8118517925874,313.83935939339653,955200
2020-09-14,308.4991455078125,311.3485321055355,306.03742431871694,310.3018325445438,888800
2020-09-15,312.53094482421875,314.15915735956196,309.5361872612559,311.4745439681815,1111600
2020-09-16,303.7211608886719,316.17511043993863,302.97487451974524,314.8473110597776,1668800
2020-09-17,297.7606506347656,298.894572647922,292.0521764256979,295.5121499491749,1818200
2020-09-18,290.8795471191406,303.3044225526677,287.62309198827035,298.21623544197956,2284400
2020-09-21,298.21624755859375,298.52636221181626,286.2662596385656,287.15791690615737,1594200
2020-09-22,307.5008544921875,308.31496062136506,297.2469622707915,300.26109224035474,2099900
2020-09-23,295.5315246582031,306.2409623562166,293.71916601405553,305.67882239292476,1412100
2020-09-24,299.0787658691406,302.99425497784466,292.6337352744996,295.2796030158058,1216900
2020-09-25,308.68328857421875,308.9643585627936,298.283994766692,300.3483492781699,1239800
2020-09-28,315.5160217285156,316.07816177331404,312.32744603297033,315.39972505082716,1134300
2020-09-29,313.6649169921875,319.0729195437523,313.0930756985675,315.5063500686067,1115500
2020-09-30,316.1556396484375,318.9953544982166,309.81723496837634,313.06395855723537,1804900
2020-10-01,322.0967102050781,323.68617680184843,319.68346572119856,320.54601902156355,1091400
2020-10-02,311.9688720703125,319.324933112267,310.04988805098446,316.1072534916894,902700
2020-10-05,321.14697265625,321.7672610914492,317.0376652924869,320.1487199871479,1296500
2020-10-06,315.3512878417969,323.579603392836,313.9265943415165,321.0985089344806,1042400
2020-10-07,324.5875244140625,326.5258811120699,316.99884137825705,317.6385026378366,1235700
2020-10-08,325.23797607421875,327.9273565700344,323.5583576894708,326.5680887705231,788200
2020-10-09,331.8594970703125,332.2381579228475,325.99532044489195,326.82058184752555,846800
2020-10-12,340.7140808105469,343.6753101349763,332.247927268283,335.13146887782835,1571000
2020-10-13,339.4129943847656,343.4421767693864,337.39355882262663,342.4033483255852,1118700
2020-10-14,335.2479248046875,341.257729456814,331.2964295059169,341.257729456814,896400
2020-10-15,332.0148010253906,333.18956802473605,328.1603718045315,331.3546038380867,790000
2020-10-16,331.2187194824219,336.72367220287293,331.0245594933096,333.7721618541137,790000
2020-10-19,325.5098571777344,334.209041620723,324.3253717298241,333.32552931186444,822700
2020-10-20,324.7719421386719,329.102096826128,323.74280263397384,328.5001506587575,1131200
2020-10-21,323.1020812988281,326.87882319800815,321.66515525613056,325.91765279932144,816800
2020-10-22,322.1603088378906,324.1894627491164,315.8398136587611,323.24769948609077,803400
2020-10-23,324.6846008300781,324.8496353110182,320.3932598880755,323.6166173712837,721900
2020-10-26,318.5389404296875,322.43221445849815,314.02431290271716,321.27685427981135,927800
2020-10-27,320.6554260253906,323.69431264102633,319.7233810947322,320.9661175453348,838700
2020-10-28,309.2378234863281,315.6359775845674,308.7038168302852,314.05342398569013,948400
2020-10-29,316.131103515625,319.8010918043817,310.0339227365025,310.1310175471195,896800
2020-10-30,305.5192565917969,315.70389945554354,302.96581450672113,312.53879273361116,1682700
2020-11-02,307.208740234375,312.5000680204402,303.08246158388033,308.50972806514653,1109900
2020-11-03,315.2767639160156,317.4224200939671,308.5776067866836,310.5970722958433,1114900
2020-11-04,333.014892578125,337.7819606308817,324.38367603827845,329.8303781724576,1344400
2020-11-05,340.7430725097656,341.7625233703719,336.1313514195326,340.7042582967452,1074200
2020-11-06,342.0052185058594,343.5489277827813,334.76236841193486,341.2479266034228,623100
2020-11-09,349.65594482421875,366.17074496721915,348.8500904399097,355.2968069976699,1820100
2020-11-10,332.2963562011719,347.7237613204402,329.47106669652544,347.7237613204402,1544100
2020-11-11,342.1412658691406,346.1704491542841,332.9469461712083,335.58776534525845,1127000
2020-11-12,339.3353576660156,346.2577996260959,337.52948907117184,342.6946246544421,947700
2020-11-13,346.55877685546875,347.89857854128616,340.2285627735227,341.5975195680078,1179400
2020-11-16,346.66558837890625,350.70448975975023,343.04416211419834,346.1607368172425,1158800
2020-11-17,348.30633544921875,349.5199463741289,343.14120024179954,344.64609556619195,953900
2020-11-18,344.4131164550781,349.77244210763456,343.461664302519,345.8694497947202,912000
2020-11-19,350.91796875,352.811213322009,338.8886450895198,342.91785637717135,1533600
2020-11-20,337.56829833984375,349.5102176349579,337.3935454828433,348.40341991144993,2369800
2020-11-23,333.3352355957031,340.12176839300867,327.88856369989446,337.93726861313735,1529400
2020-11-24,335.15081787109375,337.60716529319546,332.54881342901626,334.9566282639088,1045500
2020-11-25,340.2674560546875,342.20923398072694,334.9664106127702,335.6557334803438,1199300
2020-11-27,343.9277038574219,347.6170997703391,341.5878578528845,343.62673064302555,528300
2020-11-30,341.7722473144531,346.0635886288754,337.9955054818473,343.1606407459615,1875700
2020-12-01,346.4326477050781,348.8307449113972,342.0345213696716,345.6462299227274,1088900
2020-12-02,345.1412048339844,345.7819949135731,339.8692864513508,345.30626894520594,760700
2020-12-03,353.1122741699219,356.0055038784303,343.1800709174531,344.8500008658519,1841100
2020-12-04,357.8695983886719,361.11236325103835,353.4714735460128,354.5200203568702,1404400
2020-12-07,361.3551025390625,363.0930017761541,356.5880350059467,357.1123232507739,1909800
2020-12-08,361.74346923828125,369.4232035160208,359.74344059877825,361.5589979883991,1705200
2020-12-09,353.5783386230469,359.36485822772147,350.5977023687532,358.17065412595696,2477800
2020-12-10,351.9471740722656,353.79185678294766,347.04419770582484,350.71415601857007,1499200
2020-12-11,353.71429443359375,354.0346747729519,347.57826872388915,351.57832674060114,1194000
2020-12-14,354.86956787109375,358.55893338770693,353.0248554836129,353.830709764286,1366000
2020-12-15,349.9375,357.0541326540548,349.66565227694343,355.1706057053131,1654200
2020-12-16,358.510498046875,359.5784522924597,349.54918149979767,350.79191829156775,1577800
2020-12-17,369.2484436035156,369.89892252140555,359.55896250107617,361.10267217134054,1965900
2020-12-18,369.04449462890625,369.71441021148684,364.59783735836476,366.1803907018762,2569600
2020-12-21,364.9862060546875,366.8212000412299,357.6948515825849,363.8114389460454,997600
