Date,Close,High,Low,Open,Volume
2020-09-10,245.64752197265625,254.2818703958876,244.8247298398056,252.5966251140574,5945000
2020-09-11,240.98834228515625,249.11711078242553,237.37003856828824,248.542147079098,5455200
2020-09-14,244.49758911132812,246.70821423483252,241.9201676648578,244.170453803613,4255200
2020-09-15,249.49380493164062,249.7515561539586,246.35134256747747,249.18650012925727,4133600
2020-09-16,248.42318725585938,253.21121849872213,248.0563909482812,252.45782562926172,5441200
2020-09-17,242.40589904785156,246.6586426107931,239.21386823471516,243.98208394824505,5279500
2020-09-18,240.67111206054688,245.95481530799114,236.63647361673083,243.00070504648443,6595600
2020-09-21,242.92138671875,243.0006936173332,234.74304998962782,236.8941985626234,5561600
2020-09-22,245.627685546875,246.4108317709746,239.16431656192796,244.59672604604526,3600800
2020-09-23,233.94007873535156,246.60906407826266,233.30563869924896,246.33149750785802,7507900
2020-09-24,235.4865264892578,237.8755956701699,231.60057935901065,233.79137373763206,4166800
2020-09-25,240.6314697265625,241.83095071693526,233.00826569014112,235.32793589364718,5117800
2020-09-28,244.52732849121094,246.42074113308462,240.1060782228385,245.40959700673787,4088300
2020-09-29,245.300537109375,245.74662518560348,242.37616513604988,243.12955799531923,3983700
2020-09-30,249.1369171142578,253.1913857157812,244.08121219278442,244.50746973895602,8188500
2020-10-01,251.24842834472656,252.45783214417858,248.63136105150556,250.9807694379639,4318000
2020-10-02,245.69708251953125,252.73540002409538,245.0626424187502,247.58057231446858,4494500
2020-10-05,249.3450927734375,251.07989146334006,246.8370707347065,247.82838427179365,3403500
2020-10-06,247.9671630859375,255.05506382391522,246.837066279107,250.53466147034936,4448100
2020-10-07,257.72174072265625,258.47511854573065,250.00930639689705,250.00930639689705,4963200
2020-10-08,257.9596252441406,262.32139901744466,254.84688603050478,261.9050642483853,4150400
2020-10-09,263.6695861816406,263.73895513752876,259.2284906328662,260.6163235379556,4225000
2020-10-12,264.7501220703125,267.65466356619265,262.98558512801276,267.65466356619265,4317000
2020-10-13,264.5122375488281,266.45523430227496,261.9348459721044,264.10582552899496,3713200
2020-10-14,259.55560302734375,267.81326150751835,256.5023707274602,267.6546477156106,5129500
2020-10-15,255.4813232421875,258.25698901520224,251.8134662196374,255.86791978620226,5256800
2020-10-16,256.3040771484375,260.23959270516326,256.24460076239006,256.9880858404681,3092300
2020-10-19,252.79489135742188,259.2087070832605,252.28932683553793,257.50364637549035,3242300
2020-10-20,253.74655151367188,256.9286598006978,251.84323115597743,253.89524250792707,2989300
2020-10-21,252.02163696289062,256.06619802002086,249.6623210242478,254.22236935737104,2794000
2020-10-22,247.5012664794922,253.00306002436818,243.99202296576453,251.68461111172257,3685700
2020-10-23,248.34390258789062,248.3934712961896,244.66612225004982,247.92755266542213,3159600
