Date,Close,High,Low,Open,Volume
2020-08-21,78.3088607788086,79.11949748990821,77.64981128979412,78.12147749467412,34838000
2020-08-24,78.78500366210938,79.95946338961238,78.28251642724759,79.14881907226665,25638000
2020-08-25,79.81382751464844,79.96442123036304,78.42365875506411,78.5339970725306,25150000
2020-08-26,81.71641540527344,82.14684028407368,79.5717839155142,79.83619697866935,52188000
2020-08-27,80.9405746459961,81.9082665554594,80.45796486880047,81.83967766198782,31350000
2020-08-28,81.48281860351562,81.57824696115934,80.7959437444367,80.98779395212267,22418000
2020-08-31,80.99077606201172,81.73481087660946,80.78202889543032,81.68858693545364,26422000
2020-09-01,82.26065063476562,82.46641730928312,80.9907702334717,81.12148652427162,22652000
2020-09-02,85.35758209228516,85.79048692020802,82.51463157856575,82.90329945155932,49522000
2020-09-03,80.98977661132812,84.49326290455323,79.90627082574188,84.46940392043874,63726000
2020-09-04,78.58917999267578,81.2621448425601,76.44006626022279,79.97039232888137,55850000
2020-09-08,75.7258529663086,77.31382552082441,75.37296596313182,75.79543535770674,54032000
2020-09-09,76.90030670166016,77.47137522065788,75.80387789691835,76.98330502665233,39242000
2020-09-10,75.84761047363281,78.2139195980951,75.54691599071744,77.04692255801713,33024000
2020-09-11,75.336181640625,76.47633921675812,74.20595898773026,75.95198761927614,30706000
2020-09-14,74.99174499511719,77.385887124181,74.80685682751938,76.12594164505171,42660000
2020-09-15,76.29840850830078,77.08718077324129,75.65129612006763,75.93906762933793,23042000
2020-09-16,75.15377807617188,77.25517373350996,75.12892559871327,76.66422019413555,22128000
2020-09-17,73.90873718261719,74.48627474112956,72.68706774493143,73.84760327772614,40008000
2020-09-18,72.12196350097656,74.31432076299625,71.1542715059607,73.97137626531904,63056000
2020-09-21,71.0807113647461,71.5737490373038,69.71589547776034,71.15426772268764,56908000
2020-09-22,72.55586242675781,72.76212966517872,71.04890119393089,72.08369564990483,33950000
2020-09-23,70.04939270019531,72.22087140839967,69.71589776358584,72.17166698877166,37726000
2020-09-24,70.7188720703125,71.47086236710574,69.68954572564085,69.71589223307419,34552000
2020-09-25,71.52405548095703,71.86599890232097,69.9644088235241,70.82773102265435,30326000
2020-09-28,72.49819946289062,73.2104272911329,71.8828940164798,73.16072992273372,30784000
2020-09-29,72.864013671875,73.16122715906542,72.26659105249696,72.7591433452389,31816000
2020-09-30,72.8431396484375,73.86699808413441,72.35407592482348,72.61152698047074,40924000
2020-10-01,73.95148468017578,74.30785267032597,73.39979305550085,73.74075053796886,32884000
